,0
0,9075.614351600641
1,17244.03721121326
2,-1325.1858135079965
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,-1711.9474894499872
51,668.4697735717054
52,-484.815840996569
53,-12238.747220731573
54,-9678.827072549844
55,15622.172464956762
56,-9323.223758646287
57,1077.203108859947
58,5413.749212004477
59,-14634.609747340903
60,15631.529773510993
61,8489.354851119453
