,0
0,-4736.828137161909
1,-175.9003348366823
2,-1809.1970613584854
3,-430.6513992487453
4,-2875.9531494090334
5,-2785.3828561669216
6,-8118.437644717284
7,10937.30078891851
8,-5357.543642576551
9,-14832.594098988688
10,10035.370314723346
11,-5190.648239459842
12,10790.020159783773
13,5014.804514731979
14,1612.9161626694258
15,-1706.80518629984
16,-3412.433173761936
17,-4290.685646972619
18,-1217.5225485542323
19,-186.85482291714288
20,16.589849836425856
21,340.5249365263153
22,294.19839036813937
23,-298.37700041616336
24,0.0
25,0.0
26,-18.585532469442114
27,-105.17730382969603
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,-29.051518263062462
34,-73.01739832316525
35,-105.58192699146457
36,-124.96031563240103
37,-155.3100157675799
38,-368.1389487781562
39,1618.7800137952436
40,1490.2454429138452
41,-694.402424919419
42,-1303.3782289414667
43,1045.9627215887886
44,276.1202522125095
45,628.8864530981518
46,-2335.049094291404
47,1458.1071566280443
48,1745.0080800955184
49,426.27836821996607
50,-881.4275142743718
51,4752.697483367752
52,-1750.29518132261
53,-333.72072051325813
54,-1339.5685858170036
55,1804.0897281737998
56,1218.7694315258414
57,-3709.74493391905
58,5654.7431236249395
59,-6237.903421571013
60,6914.821977505228
61,5104.179065766977
