,0
0,4361.818414620357
1,13144.084225359606
2,-1426.8335435977206
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,-1331.763381339144
51,1140.304820253281
52,-1506.0468138190918
53,-13048.846918455558
54,-9456.878729285672
55,17599.659982991172
56,-9419.745952844853
57,-202.85932526947
58,7647.734290539753
59,-17495.697854606668
60,14871.74976187246
61,7551.246608620044
