,0
0,-28144.278672028333
1,2079.3342880213168
2,23696.443841219647
3,-13524.86829608446
4,18476.183698251145
5,-8740.06941717607
6,11830.917242754484
7,10236.027050660457
8,2177.5066361499485
9,-2611.1273376219906
10,-1131.7933638258837
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,386.0769964517094
29,-76.67990996246226
30,-520.5793033272494
31,1710.800172075862
32,-1130.7830070136115
33,812.555046977941
34,-1108.352905121632
35,-396.684087179834
36,-7464.588975808583
37,5989.4643866484985
38,-8266.35943938559
39,6971.716299244203
40,3601.3410920882598
41,-84.78553360071965
42,13630.686789491447
43,-175.36863315943629
44,1084.3751257546246
45,4229.196240249323
46,383.5278299956117
47,-7604.727807113901
48,1788.513015056029
49,-5189.907194220461
50,-4062.529722167179
51,-15756.2945584408
52,-1184.7666959757917
53,-9300.319295272231
54,9871.495311497245
55,-17376.135937582003
56,-2044.0444784692954
57,-8126.484046521597
58,403.062916676281
59,-1126.8244539336301
60,-1423.5016322101
61,0.0
