,0
0,5240.4150386755355
1,-4903.830854358617
2,14988.912943079136
3,2524.5097034217324
4,8742.124095945619
5,1305.0986696367618
6,5711.178509918973
7,2513.406030501239
8,-4717.054740894819
9,2144.8446869812906
10,1607.456477560103
11,-3168.3527382025495
12,1119.6984030515887
13,-9418.823735185666
14,10059.8216220506
15,6743.710537660867
16,1710.756088432856
17,-847.6243883806746
18,-3614.392451133812
19,-4889.60305376933
20,4857.829838451231
21,-1088.6770141918678
22,8050.086445185589
23,1288.2815368112642
24,-1082.6797139444388
25,-3048.4380761275534
26,6788.689299753867
27,-112.79421419091523
28,2851.3871981522534
29,-4694.720200042939
30,1702.4882682436146
31,911.3272648591083
32,208.85780764836818
33,-3173.299663622165
34,728.3672649946529
35,-5982.378048776416
36,-6766.905135202222
37,-5524.386201696936
38,5535.252059634076
39,-5528.179520779522
40,-5097.071586768841
41,-173.32721339398995
42,5297.856186526362
43,950.3347226444166
44,2075.7702401168644
45,-5647.798460717546
46,-25704.250643836567
47,14592.722172412323
48,-14421.884968769038
49,664.44275636971
50,14132.740806664806
51,-2309.912542148726
52,-2399.0990874904674
53,-2714.541880218778
54,14947.498044832377
55,6389.553348747315
56,-7518.370933493134
57,-6591.1392294673715
58,7394.157534589525
59,10425.186756470008
60,-8596.229340666905
61,9943.665192770306
