,0
0,-6154.7461209346075
1,-1925.6997172525153
2,1451.9435379256029
3,45.80684425821528
4,-2097.013463212643
5,-1150.0097815596964
6,-7552.519563302398
7,7599.796226287261
8,2178.169238306582
9,-5577.023107912159
10,3359.1403194013983
11,-5779.088276538765
12,9264.94223879953
13,10016.071348352823
14,3091.537363015581
15,-5189.7825050435495
16,-5185.778741367161
17,7236.549292468233
18,-1205.2712081649806
19,33.05559442634694
20,-25.893356323009357
21,928.994867993053
22,1071.9057109411806
23,-247.44206336443312
24,0.0
25,0.0
26,-157.5207419632934
27,-130.56420072331093
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,352.7848680394236
34,809.6812539403327
35,-191.48102635890245
36,14.223505751229823
37,-912.3157336602453
38,78.92691443907097
39,1589.7613287633285
40,242.703944592271
41,-209.53259204723872
42,-1087.1861676753033
43,462.1688360716216
44,603.2686266326346
45,345.83586701215245
46,-1454.4617698809598
47,1901.814807109069
48,120.91217747703195
49,-1583.1742329776753
50,-1956.7044674025383
51,5022.308506196132
52,-1517.4368220358156
53,-373.74854780198075
54,-560.0304373234976
55,-188.81047185673378
56,369.84514920879155
57,-2969.6312527544796
58,3709.9410418178886
59,-5694.045736931032
60,1979.8345631712582
61,3293.296329440782
