update,pg_mix_loss,pg_ex_loss,value_in_loss,value_ex_loss,policy_entropy,policy_loss,intrinsic_loss,r_in,r_ex,last_v_in,last_v_ex,ret_in,ret_ex,actions
500,0.75986964,0,68.93974,0.5697342,1.4157398,7.639686541557312,0.5697342157363892,"[0.0575278  0.31407526 0.24867402 0.30243316 0.3518212  0.2393941
 0.12185477 0.4742345  0.17870551 0.45209584 0.40717816 0.5441537
 0.5271256  0.45638835 0.5027551  0.23988235 0.21401922 0.41585383
 0.5967274  0.8057657  0.6298772  0.6475675  0.61458707 0.6773345
 0.5021152  0.66973066 0.78367114 0.6904624  0.70946765 0.19247724]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.26805553]",[0.53330904],[0.4179119],"[11.85735434 11.91901672 11.72216309 11.58938289 11.40095932 11.16074557
 11.03166815 11.02001352 10.65230205 10.57939044 10.22959051  9.92162863
  9.47219691  9.03542557  8.66569415  8.24539298  8.08637437  7.95187389
  7.61214147  7.08627687  6.34395069  5.77179139  5.17598372  4.60747136
  3.96983523  3.50274751  2.86163318  2.09895156  1.42271631  0.72045319]","[0.6817883 0.6817883 0.6817883 0.6817883 0.6817883 0.6817883 0.6817883
 0.6817883 0.6817883 0.6817883 0.6817883 0.6817883 0.6817883 0.6817883
 0.6817883 0.6817883 0.6817883 0.6817883 0.6817883 0.6817883 0.6817883
 0.6817883 0.6817883 0.6817883 0.6817883 0.6817883 0.6817883 0.6817883
 0.6817883 0.6817883]","[[-0.54882824]
 [-0.8740032 ]
 [-0.07028495]
 [-0.26098263]
 [-0.10674257]
 [ 0.344818  ]
 [-0.10862932]
 [-0.96026874]
 [ 0.5563991 ]
 [-0.56336594]
 [-0.22096628]
 [-0.6546639 ]
 [ 0.98909914]
 [ 0.13713896]
 [-0.22583658]
 [ 0.76985776]
 [ 1.        ]
 [-1.        ]
 [ 0.46914247]
 [-1.        ]
 [ 0.84994686]
 [ 1.        ]
 [-0.6076765 ]
 [-0.8483905 ]
 [ 1.        ]
 [ 0.46386662]
 [-1.        ]
 [-0.93675756]
 [ 0.5999464 ]
 [ 0.78018284]]"
update,pg_mix_loss,pg_ex_loss,value_in_loss,value_ex_loss,policy_entropy,policy_loss,intrinsic_loss,r_in,r_ex,last_v_in,last_v_ex,ret_in,ret_ex,actions
1000,-1.7787727,0,1.6794921,2.3343575,1.4043437,-1.6248669373989106,2.334357500076294,"[-0.01310535  0.613781    0.45195597  0.16459365  0.15599693  0.18496458
  0.17482525  0.05137092  0.11654003  0.12350345  0.22840327  0.59040713
  0.4482567   0.45516115  0.6552123   0.3743748   0.23165518 -0.0196141
  0.12040208 -0.29159063 -0.2997741  -0.19241248 -0.06084087 -0.07572515
 -0.22513701 -0.30896774 -0.37171012 -0.48489368 -0.37058088 -0.18142003]","[ 0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.        -1.3456185]",[2.1937296],[-0.13212028],"[ 4.04370451  4.09778774  3.51919875  3.09822503  2.96326402  2.83562332
  2.67743306  2.52788668  2.50153107  2.40908186  2.30866506  2.10127454
  1.52612869  1.08875959  0.63999842 -0.01536754 -0.39367914 -0.63165083
 -0.61821892 -0.74608181 -0.459082   -0.16091706  0.03181356  0.09359033
  0.17102574  0.40016439  0.71629508  1.09899515  1.59988771  1.99037231]","[-1.47641757 -1.47641757 -1.47641757 -1.47641757 -1.47641757 -1.47641757
 -1.47641757 -1.47641757 -1.47641757 -1.47641757 -1.47641757 -1.47641757
 -1.47641757 -1.47641757 -1.47641757 -1.47641757 -1.47641757 -1.47641757
 -1.47641757 -1.47641757 -1.47641757 -1.47641757 -1.47641757 -1.47641757
 -1.47641757 -1.47641757 -1.47641757 -1.47641757 -1.47641757 -1.47641757]","[[ 1.        ]
 [-1.        ]
 [ 0.01314728]
 [ 0.6590556 ]
 [ 0.2840791 ]
 [ 0.02715224]
 [-0.35288706]
 [ 0.22523212]
 [-0.38668895]
 [-0.350423  ]
 [ 0.8216798 ]
 [-0.5271211 ]
 [ 0.5339367 ]
 [-1.        ]
 [-1.        ]
 [ 0.59039474]
 [-1.        ]
 [ 1.        ]
 [-1.        ]
 [ 0.3813731 ]
 [ 0.29782215]
 [ 0.9887672 ]
 [-0.3262654 ]
 [-0.37971193]
 [-1.        ]
 [ 0.7532745 ]
 [ 0.79478586]
 [-1.        ]
 [-0.50870144]
 [ 0.8946649 ]]"
update,pg_mix_loss,pg_ex_loss,value_in_loss,value_ex_loss,policy_entropy,policy_loss,intrinsic_loss,r_in,r_ex,last_v_in,last_v_ex,ret_in,ret_ex,actions
1500,2.7670674,0,67.20369,6.6441936,1.3389493,9.474046896696091,6.644193649291992,"[ 0.40744257  0.3322294   0.17810586  0.21841104  0.5436025   0.20493838
  0.3480881   0.3102748   0.3720438   0.39976656  0.44005135  0.45321795
  0.55038023  0.6291146   0.7264319   0.50489324  0.484947    0.5301391
  0.5235413   0.51691437  0.55138016  0.61315274  0.67216146  0.577424
  0.21655394  0.25986484  0.22490704  0.21803218  0.20341784 -0.12318777]","[0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        2.0000577]",[-17.358479],[7.699707],"[ -2.32431538  -2.75935147  -3.12280896  -3.3342574   -3.58855398
  -4.17389546  -4.42306449  -4.81934603  -5.18143519  -5.60957473
  -6.07004171  -6.57585157  -7.10007023  -7.72772774  -8.44125491
  -9.26028972  -9.86382117 -10.45330118 -11.09438411 -11.73527816
 -12.37595205 -13.05791132 -13.80915562 -14.62759301 -15.35860303
 -15.73248179 -16.15388548 -16.54423487 -16.93158288 -17.30808153]","[9.62276766 9.62276766 9.62276766 9.62276766 9.62276766 9.62276766
 9.62276766 9.62276766 9.62276766 9.62276766 9.62276766 9.62276766
 9.62276766 9.62276766 9.62276766 9.62276766 9.62276766 9.62276766
 9.62276766 9.62276766 9.62276766 9.62276766 9.62276766 9.62276766
 9.62276766 9.62276766 9.62276766 9.62276766 9.62276766 9.62276766]","[[ 1.        ]
 [-1.        ]
 [-0.5169455 ]
 [-0.7330644 ]
 [ 0.91142875]
 [-0.78096473]
 [-0.2637063 ]
 [-0.3836274 ]
 [-0.7160282 ]
 [-0.68281484]
 [ 0.461973  ]
 [-0.02094637]
 [-0.7872059 ]
 [-1.        ]
 [-0.87912357]
 [ 0.43219846]
 [ 0.01070181]
 [-1.        ]
 [-0.40932316]
 [ 0.03795214]
 [-0.28975406]
 [ 0.48571652]
 [ 0.4607858 ]
 [-1.        ]
 [-0.4567623 ]
 [-0.8389775 ]
 [-0.0294098 ]
 [ 0.09995835]
 [ 0.94740164]
 [ 0.84628886]]"
update,pg_mix_loss,pg_ex_loss,value_in_loss,value_ex_loss,policy_entropy,policy_loss,intrinsic_loss,r_in,r_ex,last_v_in,last_v_ex,ret_in,ret_ex,actions
2000,0.05979124,0,8.296254,0.067984894,1.3699664,0.8757169927656651,0.06798489391803741,"[ 0.21665746 -0.17973731 -0.162384   -0.43040332 -0.50388706 -0.55734926
 -0.5876541  -0.6231077  -0.67158306 -0.67919755 -0.69170284 -0.6527691
 -0.5580446  -0.6165429  -0.68775946 -0.8037982  -0.79165804 -0.607804
 -0.6517289  -0.7517653  -0.41858634 -0.19071235 -0.05321849 -0.12093771
 -0.04154345  0.06909805 -0.0568064  -0.13216993 -0.13260326  0.24973668]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.26556927]",[-18.92487],[-8.290891],"[-24.4832161  -24.94936723 -25.0198282  -25.10852949 -24.92740017
 -24.67021527 -24.35643031 -24.00886484 -23.62197694 -23.18221604
 -22.73032171 -22.26123118 -21.82672938 -21.48351997 -21.07775464
 -20.59595473 -19.9920773  -19.39436289 -18.97632211 -18.50969008
 -17.93729775 -17.69566809 -17.68177347 -17.8066212  -17.86432675
 -18.00281142 -18.254454   -18.38146222 -18.43362858 -18.48588416]","[-7.94241252 -7.94241252 -7.94241252 -7.94241252 -7.94241252 -7.94241252
 -7.94241252 -7.94241252 -7.94241252 -7.94241252 -7.94241252 -7.94241252
 -7.94241252 -7.94241252 -7.94241252 -7.94241252 -7.94241252 -7.94241252
 -7.94241252 -7.94241252 -7.94241252 -7.94241252 -7.94241252 -7.94241252
 -7.94241252 -7.94241252 -7.94241252 -7.94241252 -7.94241252 -7.94241252]","[[ 0.6587583 ]
 [ 1.        ]
 [-0.95706093]
 [ 0.76713914]
 [ 0.88397944]
 [-0.83746684]
 [-0.31173658]
 [ 0.40305224]
 [-0.5226742 ]
 [-0.31852132]
 [-0.7666408 ]
 [-0.6663185 ]
 [ 0.7435576 ]
 [ 0.26125044]
 [ 0.46928054]
 [ 1.        ]
 [ 0.2359992 ]
 [-1.        ]
 [ 0.89994675]
 [ 0.48997092]
 [-1.        ]
 [-1.        ]
 [-0.5459331 ]
 [ 0.22682735]
 [-0.03511569]
 [-1.        ]
 [-1.        ]
 [-0.56070286]
 [-0.42999992]
 [-0.4763986 ]]"
update,pg_mix_loss,pg_ex_loss,value_in_loss,value_ex_loss,policy_entropy,policy_loss,intrinsic_loss,r_in,r_ex,last_v_in,last_v_ex,ret_in,ret_ex,actions
2500,-1.4436094,0,35.914536,1.8935316,1.4124838,2.133719357252121,1.8935315608978271,"[ 0.09292889  0.22286178  0.02148201  0.18502884  0.13814428  0.04804403
 -0.4858233  -0.29086864 -0.50314015 -0.49311218 -0.56559193 -0.56296635
 -0.5357346  -0.7090019  -0.6790258  -0.75616235 -0.8372399  -0.81658304
 -0.8304478  -0.8292769  -0.8837479  -0.82863694 -0.7959998  -0.81821495
 -0.73101884 -0.5339622  -0.6837174  -0.69805443 -0.7664096  -0.15371992]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.11443822]",[-27.491518],[-2.5963833],"[-32.84120594 -33.26680285 -33.82794408 -34.19133948 -34.72360436
 -35.21388752 -35.61811268 -35.48716099 -35.55181045 -35.40269727
 -35.26220717 -35.0470861  -34.83244419 -34.64314101 -34.27690819
 -33.93725491 -33.51625512 -33.00910626 -32.51770023 -32.00732569
 -31.49297856 -30.91841483 -30.39371503 -29.89668203 -29.37218897
 -28.93047487 -28.68334614 -28.28245325 -27.86302911 -27.37032276]","[-2.45598128 -2.45598128 -2.45598128 -2.45598128 -2.45598128 -2.45598128
 -2.45598128 -2.45598128 -2.45598128 -2.45598128 -2.45598128 -2.45598128
 -2.45598128 -2.45598128 -2.45598128 -2.45598128 -2.45598128 -2.45598128
 -2.45598128 -2.45598128 -2.45598128 -2.45598128 -2.45598128 -2.45598128
 -2.45598128 -2.45598128 -2.45598128 -2.45598128 -2.45598128 -2.45598128]","[[-0.5964685 ]
 [-0.79476565]
 [-1.        ]
 [ 0.55787677]
 [ 1.        ]
 [ 0.8476645 ]
 [-1.        ]
 [ 1.        ]
 [-0.79553396]
 [-0.46299362]
 [-0.18596947]
 [-0.13044803]
 [-0.5455173 ]
 [-0.87038815]
 [-0.6147616 ]
 [ 1.        ]
 [-0.70650643]
 [ 0.9580009 ]
 [ 0.9154891 ]
 [ 0.0512168 ]
 [-1.        ]
 [-0.5686249 ]
 [-0.29241   ]
 [-1.        ]
 [ 0.7943667 ]
 [ 1.        ]
 [ 0.5695392 ]
 [ 0.44619882]
 [ 0.35391217]
 [-1.        ]]"
