,0
0,615.7906480673701
1,4608.576141230995
2,-1354.2315661925822
3,-407.68888826598413
4,675.3107391826343
5,320.3099088454619
6,-554.415176876355
7,2585.9359250511043
8,4788.437127791578
9,-1310.9284867730457
10,9621.722877912223
11,-2723.434740494238
12,-1595.3877697780263
13,-3848.3604855111334
14,-7.506998390192166
15,-3986.9078272988554
16,4567.640268765623
17,-2643.391695822822
18,-871.5056313995738
19,2946.8399602328427
20,2435.5215464474168
21,-2692.0287481737323
22,2936.6712814171333
23,-3356.543893041322
24,3520.5068294187076
25,3759.1361158019863
26,-4096.793085501995
27,-161.03308136411943
28,-867.5694283687044
29,3206.62938309717
30,-12685.375456355046
31,10717.902244165074
32,-5284.19585225475
33,6041.917028653435
34,12096.984609778505
35,-1676.599807517603
36,1195.3197741082404
37,3957.3479289212264
38,13072.46611829102
39,-20.910378720145673
40,12976.404241047567
41,491.00166799663566
42,9633.813430912327
43,-7619.362940797582
44,-4892.857982333517
45,-4513.177730080904
46,5843.934069505194
47,2996.975118555827
48,4747.836441293592
49,-2419.336200392805
50,-3457.999591326108
51,5156.376673038118
52,6930.0663526349235
53,-2224.2318550231867
54,-26.44654222531244
55,-2082.2773936409503
56,3635.0738830021583
57,2123.9363604504615
58,825.1363819360267
59,2930.9182136103045
60,-4387.011773137841
61,-1958.0861343080178
