,0
0,11802.63372460776
1,-4652.840092656668
2,16507.089386755833
3,-9159.140445081284
4,-2070.3798530870117
5,14436.231150601292
6,-15128.47644790681
7,3732.885895752581
8,-18327.944820451085
9,-1328.5004772839602
10,-10486.602542506298
11,7380.311904577771
12,-3467.4901162546594
13,8913.43392774812
14,14312.103130887495
15,4922.601079822518
16,226.13411849946715
17,-3717.2525869333185
18,-14403.602200127207
19,6252.067391626304
20,-5703.812570351409
21,27177.39097599173
22,-5540.977991618216
23,-1467.500273335958
24,-7147.41554723843
25,13072.630932782777
26,5092.736314670881
27,14452.890095048118
28,11702.459068603814
29,4612.187053882517
30,354.12160437740386
31,692.9498826782219
32,6550.515190119622
33,1319.0700558228418
34,-1968.0731160584837
35,-5335.008164051687
36,5166.019391455688
37,-4023.5864072095137
38,22999.07204848854
39,-8949.37419545441
40,5970.432654029457
41,-4681.245484262472
42,-1492.9419007871766
43,-3405.7481961925514
44,883.1360639659688
45,-2689.2211281678174
46,1948.126530966023
47,-1015.5439051047433
48,218.16101124929264
49,1417.3237920920365
50,-7703.40873128199
51,-2292.7531661563553
52,-26484.391273654997
53,-2431.7035352319945
54,1953.9421031626407
55,-8263.269555771025
56,-6050.348527740687
57,12862.87501457124
58,-4390.124297462637
59,10474.242070629029
60,-5403.164159025997
61,-1933.807001550449
