,0
0,1000000.0
1,1000997.7362401811
2,1003192.9898413906
3,1004190.8040902747
4,1003918.938610259
5,995693.1429750917
6,999032.4211709638
7,992133.8493433075
8,988504.2748411119
9,989148.3118452444
10,991299.3091249524
11,1000971.0113095682
12,997310.6976133505
13,1002115.8803889069
14,1003350.2478315383
15,1011189.7232495634
16,1012630.3439778801
17,999705.186798638
18,1008253.3268512789
19,1017106.5775168895
20,1021316.9564864654
21,1025690.8183750566
22,1029342.4468043925
23,1025418.7602819102
24,1027441.1973218595
25,1028847.9147779866
26,1046236.2403117223
27,1046330.0263975359
28,1040406.8264330748
29,1050507.2544348917
30,1054211.7501060506
31,1060395.474006707
32,1055489.3079072973
33,1050761.5189995978
34,1056098.4151516429
35,1064417.5278468686
36,1062740.8883659143
37,1064443.3356465113
38,1047299.9919138665
39,1057816.4958730706
40,1048304.8830304056
41,1033835.9644956674
42,1035202.5408324231
43,1056988.912983026
44,1061452.8410873546
45,1046482.9098904268
46,1036630.7671799379
47,1052981.9462171418
48,1040592.6095332509
49,1048810.38299251
50,1051485.9248677543
51,1037625.4748622533
52,1006880.2142007791
53,1007429.7812887339
54,991786.2033492884
55,999976.956487684
56,1001786.7398957748
57,1009319.675285867
58,1001228.1585738759
59,1006280.8798758639
60,1003531.9830442278
61,1002425.9749683079
62,1015553.1367442148
63,1020322.0063389887
64,1036944.3412351317
65,1033415.4127253953
66,1045623.9728412307
67,1053825.2440506301
68,1066002.1979020424
69,1055856.3212261195
70,1059210.097422561
71,1070107.6452290239
72,1064164.8217534374
73,1071944.3970762684
74,1071710.2858773402
75,1066853.4055417734
76,1072305.1198003308
77,1070277.144478984
78,1059551.7055122447
79,1057472.8078132258
80,1062220.9329914332
81,1074722.4780592283
82,1071289.9231161536
83,1070162.4777098743
84,1056161.9482701179
85,1053916.064479855
86,1053189.7456347067
87,1047964.8475645167
88,1045593.6427587672
89,1053750.9501846633
90,1052128.9480243253
91,1036432.2281174026
92,1035340.3540208448
93,1024429.4347806841
94,1026013.7517867016
95,1016732.3714110685
96,1028052.5365851496
97,1037068.8274663652
98,1030869.3720391475
99,1012435.2054056855
100,1021126.4313678322
101,1020009.9965808393
102,1014796.330693043
103,1018744.5156778243
104,1021874.3837981123
105,1024585.8523997364
106,1025517.9530392586
107,1039652.7878019011
108,1060679.635425745
109,1061871.841479642
110,1056882.2880907145
111,1060143.1343789597
112,1067211.5697349056
113,1070005.9763035902
114,1079065.919322909
115,1078527.9777653103
116,1079730.2541944669
117,1069767.3076223515
118,1058424.8441638565
119,1054432.17831253
120,1053674.0632126902
121,1044639.7006353372
122,1035301.0077658864
123,1039065.0129435528
124,1037618.5721325482
125,1022657.0222913923
126,1021371.9137437618
127,1012032.1478724206
128,1003060.1778397314
129,1005862.4837587007
130,1019987.2715728016
131,1031778.7526700082
132,1034485.7194338259
133,1027805.5066600548
134,1045891.4361679632
135,1036455.323780904
136,1038429.207792211
137,1042957.2196760051
138,1042656.2911627501
139,1033881.2351523831
140,1042358.7296215853
141,1055198.4934229206
142,1054025.8270221916
143,1057295.0377606205
144,1053440.179887612
145,1048067.4299366414
146,1045314.0101777117
147,1050739.3069301948
148,1050638.2911612056
149,1069881.3871176431
150,1051084.2537788206
151,1067576.7439003508
152,1068549.8876691824
153,1061188.8252043154
154,1064375.9138854926
155,1063231.034315066
156,1067924.4851603832
157,1071259.4006050904
158,1077653.7805751285
159,1073627.4363526208
160,1086313.8649339196
161,1092005.0200950897
162,1095600.2437142204
163,1087093.3612057108
164,1087595.5962516891
165,1091816.4062218384
166,1094841.0201710542
167,1090024.219614673
168,1091681.757067193
169,1076378.7902338738
170,1086733.7443461292
171,1093072.0547184432
172,1098281.963656381
173,1084596.1426539992
174,1081454.2832084056
175,1075984.3526618837
176,1085640.1989899285
177,1077747.1565455834
178,1101526.1025387296
179,1105654.3968519296
180,1107135.9355241659
181,1110625.7190260428
182,1113759.0444350678
183,1120505.5568997983
184,1121176.177811677
185,1115941.0252068827
186,1123511.8514583684
187,1118618.9522593303
188,1122010.197950229
189,1121836.0608357536
190,1123180.0796825264
191,1114954.1583318193
192,1110899.747023766
193,1107830.5351302773
194,1090003.740570875
195,1096312.368901304
196,1105183.8151057109
197,1093418.175424552
198,1096524.006057794
199,1090115.445254574
200,1090973.256409182
201,1075184.987830414
202,1060866.653256291
203,1049532.8644327521
204,1056255.693841234
205,1047469.4821113053
206,1055734.0257981492
207,1037102.8735393309
208,1017219.7942507529
209,1021723.5706760179
210,1011177.0041144675
211,1022683.0225814212
212,1027307.2926408619
213,1024109.4845983533
214,1042536.0758057907
215,1035371.6005940904
216,1039342.3770953428
217,1041830.7046010562
218,1040889.6024134577
219,1039936.3540210071
220,1048055.9491162875
221,1041951.2999213741
222,1052364.2430591604
223,1045471.9760074975
224,1045111.4513813781
225,1054988.1355419129
226,1058459.8439340172
227,1049706.5621611893
228,1065778.717815266
229,1071064.602535827
230,1074699.7905391876
231,1079541.4346542303
232,1079694.6476361174
233,1065087.4118062642
234,1069472.8858590166
235,1054609.6188789094
236,1048511.2502425994
237,1057755.5021259568
238,1071095.314663713
239,1066665.5653698703
240,1074671.7132277773
241,1067580.0828685863
242,1065866.9017440137
243,1062140.8905442874
244,1057673.810381147
245,1057773.7474764057
246,1064054.7119105712
247,1072609.7930512722
248,1080725.7205774614
249,1085832.807963879
250,1079870.2843441158
251,1066189.0925102571
252,1046344.2397033939
253,1041909.156295076
254,1053772.4173540669
255,1034658.5890537172
256,1025301.2413915754
257,1037286.4198692234
258,1045746.6785939864
259,1060549.611374286
260,1066401.700833042
261,1069238.5703358199
262,1076707.393300068
263,1078038.9350150793
264,1078471.8977849053
265,1069619.1737599086
266,1073922.5022596933
267,1078650.2563154479
268,1081519.9994435662
269,1079763.2348585585
270,1073281.4961565933
271,1066953.7469913424
272,1058656.3988412805
273,1067381.963680475
274,1069819.3443790595
275,1068631.1424281304
276,1078098.8518780621
277,1084014.669304223
278,1082884.067759698
279,1062819.6500247293
280,1060877.200396053
281,1063715.4573542892
282,1057861.6963824295
283,1075167.9691744002
284,1073987.7303372258
285,1074245.767966849
286,1077796.1390645336
287,1074249.1878392613
288,1073560.0607613358
289,1074363.6557773529
290,1072377.6712970287
291,1077336.0111433077
292,1078566.9957830834
293,1086368.2400051546
294,1100856.7181415034
295,1100201.8743032122
296,1104255.1245923662
297,1099954.4195233013
298,1103982.5575530482
299,1110106.1669229555
300,1115497.995925355
301,1124481.598421621
302,1134657.6454777236
303,1139919.0235863202
304,1142093.370737237
305,1146682.6910415925
306,1135287.504654578
307,1134781.172889279
308,1131470.2365778054
309,1127457.2500038804
310,1128311.0410098732
311,1126904.3996363725
312,1126139.6881721579
313,1137194.5050464713
314,1130059.983625287
315,1118422.3864228907
316,1122655.281112355
317,1114747.3586863314
318,1114000.0888482558
319,1123810.0325841985
320,1131575.638468579
321,1146992.5189691626
322,1144592.303368977
323,1150362.1246788297
324,1154861.0749675548
325,1169681.8417587557
326,1180052.9607380189
327,1180206.9348461996
328,1173292.0755661477
329,1172005.018301419
330,1167505.0591601932
331,1167540.2164067838
332,1145367.632053498
333,1131432.0111274803
334,1138588.680216855
335,1119056.2540593802
336,1121653.48502942
337,1121055.5409091462
338,1138661.303604592
339,1138741.773557137
340,1137201.2348388375
341,1141057.1811029692
342,1140516.9603906127
343,1136624.3713980364
344,1146629.2231449434
345,1150334.9002432178
346,1148751.447055691
347,1154642.2090894582
348,1152537.820367565
349,1162538.0645608292
350,1163463.6138168182
351,1164302.5670573756
352,1164257.139188636
353,1173053.28144868
354,1167017.0264141068
355,1167061.3093346846
356,1165652.1806471206
357,1169054.2304660983
358,1167628.2935012735
359,1156600.918391442
360,1161453.4587831185
361,1163834.1336018343
362,1165096.0874756754
363,1171740.4851899694
364,1176279.744274471
365,1177005.5485996758
366,1184768.1901653428
367,1184835.495823593
368,1175707.1661100353
369,1171839.8314474386
370,1179382.7725321066
371,1158266.0041390094
372,1165546.0689587651
373,1158334.748987261
374,1152733.0312647114
375,1136318.5884778844
376,1140467.0244630685
377,1159528.8899939125
378,1159144.8672881094
379,1138461.2618187494
380,1158387.438321984
381,1126277.4138994277
382,1115196.676298987
383,1102170.670058104
384,1093913.082158933
385,1085895.3877953012
386,1076765.6911474804
387,1095608.971789473
388,1098789.1346853557
389,1121863.3568767675
390,1106002.0751304775
391,1125985.3852077771
392,1138449.468201723
393,1136107.54854454
394,1153053.7360053058
395,1152825.2863338091
396,1153913.796457789
397,1176151.7830046925
398,1168273.1561407032
399,1161666.9981458609
400,1167606.6946549932
401,1179347.1043890323
402,1179423.716723131
403,1180072.086215357
404,1182211.778934112
405,1173820.9406931377
406,1172053.2728425756
407,1170679.5305872865
408,1167996.7625812928
409,1163850.386853563
410,1164617.257118797
411,1171002.1402191948
412,1173141.7944385065
413,1169575.3878380575
414,1160016.2502476203
415,1155899.4425247656
416,1131861.4129392852
417,1144523.4448951245
418,1158788.827196766
419,1158672.9258836252
420,1158473.7200448618
421,1162313.1005110939
422,1147942.7625412617
423,1149147.3366496658
424,1124090.7885346985
425,1129720.8641756438
426,1105155.6321672138
427,1088608.7329493791
428,1080724.1016636526
429,1104329.317701916
430,1140964.6572378478
431,1161045.535865216
432,1162146.113130679
433,1174043.962475112
434,1172377.9419096317
435,1169467.8781958646
436,1170603.9224963924
437,1166984.368244505
438,1155900.7424114055
439,1160135.863076869
440,1123372.6183806174
441,1109775.505107007
442,1119397.7017630143
443,1142151.1485162557
444,1123719.1637831319
445,1106066.7463366217
446,1098352.7705668933
447,1082036.0889628131
448,1070608.0270167103
449,1078822.6411291559
450,1079817.7879217023
451,1089354.0715783185
452,1110602.952490298
453,1098158.1547629042
