,0
0,-5357.737658241298
1,8731.718253469793
2,6468.613115519984
3,-5564.410866658902
4,8217.97319188877
5,-6332.0563214410795
6,-1550.4893267250154
7,-4622.375711212982
8,4396.045783255133
9,-4293.840359419701
10,7382.611889632652
11,4734.474964518216
12,-328.2594956039684
13,1799.6583682427881
14,4611.852733546752
15,-2518.7241565864533
16,2236.189932447858
17,-533.7732117783744
18,-1285.720372554846
19,-3863.058121956652
20,-3876.449166651233
21,-4944.702598960139
22,-3584.2432848170865
23,-4479.665508742444
24,16605.87873232609
25,-678.2012034353102
26,9381.993149895803
27,1979.508837143192
28,959.4415822380688
29,-3821.852533737896
30,-932.0477956903633
31,3528.6445514708757
32,820.8722933642566
33,-397.2529056149069
34,8993.626498970669
35,6644.827824138338
36,-1166.1418756328057
37,3000.705030470388
38,-759.57149221492
39,-1580.0754879089072
40,12043.069725022186
41,5160.423622195143
42,-5472.150596401654
43,5185.324623341672
44,2545.3936774670146
45,13530.205268863589
46,8459.174696615199
47,8773.565512468107
48,4046.8789608604275
49,2491.429054189939
50,-6337.975740493508
51,5464.379357750062
52,1055.4860049686395
53,5595.3141884978395
54,1782.995192031376
55,2112.741911806399
56,-2917.248492335202
57,-1980.0026573254727
58,371.3839899448212
59,-7855.623285311041
60,-3406.65936217783
61,-3842.383042183239
