,0
0,6641.540814962937
1,-2230.516643972136
2,18117.163004928734
3,7427.236088682897
4,4197.5277745558415
5,-1871.0501951989718
6,9198.538935950724
7,1713.9362458763644
8,3529.0160544211976
9,3156.326299845474
10,127.20049726730213
11,-6356.107500668149
12,2071.405996572925
13,-6125.592790781986
14,2703.337609521812
15,1064.5875062465202
16,-6177.273577194894
17,-1212.9187946226448
18,-6588.865359476535
19,-6596.366186945932
20,1080.5464199120179
21,-2329.4791263425723
22,10010.205210639164
23,1448.6735714399256
24,1779.943645393476
25,-5408.683402959723
26,6956.8475628132
27,1535.5444600011688
28,6049.852929606801
29,-2954.615935050184
30,329.5055684314575
31,1409.0423973703291
32,-2569.99580262159
33,457.07300874381326
34,-333.02395257004537
35,-5330.5544291667175
36,-4295.481872686185
37,-5330.932397806551
38,6617.582122547552
39,-6773.548708946211
40,-3967.703349474119
41,1474.0265266837087
42,6384.843149560038
43,4062.7154512079433
44,-774.7432682972867
45,1794.4875454560388
46,-27580.651436330518
47,11321.276651511434
48,-18750.473584501306
49,-6094.647076784866
50,5583.2525289196055
51,-8081.125647549285
52,684.6116693674121
53,-1037.4654112821445
54,12013.15747681423
55,8427.34715214558
56,-4970.358002789319
57,-12524.869683519471
58,6507.124219856225
59,9509.681475355756
60,-11357.392513294471
61,10064.11461401754
