,0
0,8241.032376603223
1,11379.817510344088
2,-1393.7412124334369
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,-1097.5842855630908
51,1173.1438058884814
52,-853.5248805654701
53,-8344.875260411529
54,-8465.560802278109
55,12766.01111767115
56,-10492.069797085132
57,574.7976718235295
58,6749.721260472434
59,-13736.559405928943
60,11191.83641381329
61,8734.459164196625
