update,pg_mix_loss,pg_ex_loss,v_mix_loss,value_ex_loss,policy_entropy,policy_loss,intrinsic_loss,r_in,r_ex,last_v_mix,last_v_ex,ret_mix,ret_ex,actions
500,23.58931,0,0.9677555,1.601873,42.44124,23.261672857999802,1.6018730401992798,[-0.6039141  -0.14352739 -0.28209454  0.8057178   0.9490886 ],[-0.31936958 -2.04982     0.86869264  1.0467981   0.28300723],[-0.2704141],[-0.05790522],[-0.46688403 -0.14900449  1.92001561  1.0619424   0.01529726],[-0.26479019  0.05513071  2.12621278  1.27022237  0.22568107],"[[-0.02164532  0.5037975   1.         -1.         -0.9850805   0.5202456
  -1.          0.5064299   1.         -0.16183835 -0.4892312   1.
  -1.          1.         -0.44156942  0.92412907 -0.92002064 -1.
  -1.         -1.          1.         -0.08419481 -0.5970577   1.
  -1.          0.9108493  -0.22614858 -0.9343378   0.82522774  1.        ]
 [-0.00429031 -0.80360305 -0.8311141   0.35912907 -0.91393864 -1.
  -0.24370179 -0.29061848 -0.7758226  -1.         -0.64341223  1.
   1.          1.         -0.04960452 -0.00812734 -0.04664135  0.6902611
  -0.64639986 -1.         -0.16050175 -1.          0.66311026  0.3919697
  -1.          0.7517937   0.00513522 -1.         -0.13266906  0.6860708 ]
 [ 1.          0.9145439  -0.05711375  0.5728436  -0.69407296 -1.
   1.         -0.68602794  0.83519673 -0.14884008 -0.21330619 -0.794582
   0.00619085 -1.          1.          0.9983833   0.02382837 -0.8669626
   0.80983025  1.         -0.18700975 -0.81356394 -0.09317948  0.11283161
   0.23372182 -1.         -0.35137263  0.8173245   0.76455235 -1.        ]
 [-0.09165542 -1.          0.45157224  1.         -0.3074535  -0.84537363
   1.         -0.6425539   0.8553454  -0.70183516  1.         -1.
  -0.7804081  -1.         -1.          0.73859215 -1.          1.
   0.08978669 -0.9676168  -0.9667635  -1.         -0.73947394 -0.11716437
   0.8936446  -0.03974647 -0.2718245  -0.8221128  -0.45434025 -0.06239595]
 [ 1.         -0.40083933 -0.3251486  -0.44681326 -0.68285614  1.
  -1.          0.6214628  -1.         -0.0177961   0.94707304 -1.
   0.99739194 -1.         -1.         -0.45471087 -0.89232844  0.71040255
   1.          1.         -0.64133734  1.         -1.          0.77766186
  -0.8475858   0.18641126 -0.382366   -0.43662813 -0.12346691 -0.6005882 ]]",
update,pg_mix_loss,pg_ex_loss,v_mix_loss,value_ex_loss,policy_entropy,policy_loss,intrinsic_loss,r_in,r_ex,last_v_mix,last_v_ex,ret_mix,ret_ex,actions
1000,64.47481,0,5.462829,2.9792295,41.407017,64.60702048301697,2.97922945022583,[-0.90185034 -0.7670057   0.4674708  -0.6534554  -0.6783322 ],[0.16632022 2.2853339  0.5905798  0.38534507 0.2438159 ],[0.7003813],[1.2053255],[4.28179217 4.15704237 1.89061465 1.3131665  0.93719337],[4.76198908 4.64208976 2.3805615  1.80806232 1.43708813],"[[-0.06029694  0.48506004 -0.7335512  -0.6577106  -0.01392863 -0.5420885
   0.2685708   0.53340685  0.7532797   0.25035965 -0.33326182 -1.
  -0.02908948  1.          1.          0.9523545   1.         -1.
  -1.         -1.         -0.52010804 -0.47446817  0.19513941 -0.02453908
   0.4409798   0.16085607  0.8161604  -0.41672084 -0.233017    0.5254399 ]
 [-1.         -0.87176234 -0.88818055  0.15035069  1.          0.11361314
  -0.12288369  1.         -1.          1.         -1.          0.8028667
  -0.1725116  -1.         -1.          0.1912086   1.         -0.32992706
  -0.47095802 -1.          0.58179504 -1.          0.36988297 -1.
   0.512604    0.9776019   0.7823963  -1.          1.         -0.17262326]
 [ 0.00178717  0.44783947  1.         -1.         -0.3552     -0.8855467
   0.75062686 -1.          0.19658281  0.71479756 -0.25777477 -0.09374142
   1.          0.57549113 -1.         -1.          0.08823693  0.7674322
   0.6335157   0.79556865 -0.5291567   0.50470775 -0.87002146 -0.2956951
   0.30543178 -0.7098095  -0.20740828 -0.5451251   1.         -1.        ]
 [-0.26923192 -0.8698094  -1.         -0.274972    0.29858035 -0.01786725
  -1.         -0.64933956  0.5261288   0.08262455 -0.76709354 -0.1914123
  -1.         -0.5851249   0.608618    0.8401967  -0.5075047  -0.4650768
   0.6654355   0.16481528  0.46123707  1.          0.19166693 -1.
  -0.08197208 -1.          0.31312728  1.         -0.24878442  0.46138522]
 [ 0.21011108 -0.179311    0.20485665  1.         -1.         -0.21534656
  -1.         -0.06552183  1.          0.70895094 -0.12738805 -0.2584677
   1.         -0.46847677  1.          1.          0.5278964   0.28903347
  -0.16466713 -0.3539552   0.5125435  -0.09453493  0.1971507  -1.
   0.90988123  1.         -1.         -1.          1.         -0.6190275 ]]",
update,pg_mix_loss,pg_ex_loss,v_mix_loss,value_ex_loss,policy_entropy,policy_loss,intrinsic_loss,r_in,r_ex,last_v_mix,last_v_ex,ret_mix,ret_ex,actions
1500,126.251724,0,14.688556,5.4702406,40.512997,127.31544984817505,5.470240592956543,[-0.765745    0.22545563 -0.2236446  -0.48903367  0.15157536],[ 2.4696386  -0.6148914   0.07278139  2.985115    1.2680097 ],[0.31456983],[1.1451137],[6.34588108 3.91539646 4.57604835 4.54875451 1.5794338 ],[7.13572004 4.71321359 5.38192425 5.36277056 2.40167223],"[[ 1.         -0.5312523   1.          0.57074857 -0.63197887 -1.
   1.         -0.22572763 -1.         -0.97209513  0.80033016  1.
   0.1476378  -0.47012427  1.          1.         -0.54370576  1.
  -0.26665914 -0.9074968   1.          0.75260264  1.          0.1636397
   0.1717699  -1.         -0.04013819  1.          0.987329   -1.        ]
 [ 1.         -0.9683778   0.44770506  0.05100238  0.90853137  1.
  -1.          0.06378721  0.07704896 -1.          0.6017954  -0.17439784
  -0.43983215  1.         -0.5083437   0.3798741  -0.3748412  -0.06871324
   1.          0.96521425 -0.99302566 -0.47792232  1.          1.
   0.21553524  0.64737034 -1.         -1.         -0.3377757  -0.10509762]
 [-0.58739847 -0.8851303  -0.05011895  0.8003355   0.41061243 -0.628203
  -1.          0.2951684  -0.4399925   1.          1.         -1.
  -0.13237454 -0.2558601   0.70343107 -0.06419277 -1.          1.
   0.9276566   0.02535707 -0.42706954 -1.          0.5595827   0.86767584
  -0.7895075  -0.32220602 -0.7262179   0.3558203   0.0779376  -0.14243206]
 [-1.         -1.          0.4633106  -0.36464038 -0.36089012  1.
  -0.40449494 -0.57213235  0.7270657   0.7835502  -0.74729025  1.
  -1.         -1.         -1.         -0.13419159  1.         -0.19707225
  -1.         -0.4388389  -0.9350862  -0.6322744  -1.          0.2098432
   0.8272874   0.7511476   0.68965536  0.28110486 -1.          0.59798086]
 [ 0.1650052  -1.          0.32052958  1.          0.4535399  -0.48504177
  -0.3328972   1.          0.03294396 -0.6964377   0.45358598 -0.1664244
  -0.5598154   1.          0.5481818   0.23000783 -1.          0.79368424
   0.15091656  1.         -0.73180526  0.70216346 -1.          1.
  -0.38237086 -0.94812536  0.49288508 -0.12115556  1.         -1.        ]]",
update,pg_mix_loss,pg_ex_loss,v_mix_loss,value_ex_loss,policy_entropy,policy_loss,intrinsic_loss,r_in,r_ex,last_v_mix,last_v_ex,ret_mix,ret_ex,actions
2000,-107.32609,0,13.706247,2.4451823,39.44973,-106.3499605178833,2.4451823234558105,[-0.65026265  0.14128593  0.6140321   0.46539655  0.28118026],[ 0.6008449   0.1649922  -1.4669024  -3.005583   -0.43785912],[2.8894854],[2.623576],[-1.26257194 -1.88223926 -2.06791056 -0.60707897  2.42273139],[-1.51544917 -2.1376708  -2.32592222 -0.86769681  2.15948105],"[[ 7.45275736e-01  2.49219507e-01 -1.00000000e+00  5.29952407e-01
  -5.05722165e-02  3.80973637e-01 -4.33129758e-01  7.47294277e-02
  -6.24827027e-01  3.34643364e-01  2.35002637e-01 -4.52723503e-01
  -1.00000000e+00 -3.40493083e-01  1.00000000e+00  8.38873267e-01
   1.38494372e-01  5.31799912e-01  1.00000000e+00  2.45701447e-02
  -1.18188456e-01  1.00000000e+00  1.00000000e+00 -1.00000000e+00
   5.60065985e-01  1.00000000e+00 -5.46286032e-02 -3.69149387e-01
  -7.93874860e-02 -1.00000000e+00]
 [-1.00000000e+00 -9.65834558e-02 -8.73935938e-01  8.47571254e-01
   1.63117170e-01 -6.51957452e-01 -6.70998275e-01 -4.28258330e-02
  -2.47063085e-01 -2.74774879e-02  1.00000000e+00  6.28729105e-01
   9.96647835e-01 -6.63732767e-01  8.53271782e-03 -2.80646086e-01
   1.00000000e+00  8.79222810e-01  3.28060210e-01  3.32827210e-01
  -7.44421840e-01 -6.78701520e-01 -2.76505947e-01  6.92402273e-02
   2.68049389e-02  1.28624380e-01 -8.18563700e-02 -2.30324790e-02
  -9.31272507e-02  1.00000000e+00]
 [ 8.66961896e-01  1.00000000e+00  3.11964333e-01 -5.41983306e-01
  -1.00000000e+00 -1.89530179e-01 -1.00000000e+00 -4.10434604e-03
  -1.00000000e+00 -8.95455539e-01 -6.70095459e-02  5.14664710e-01
   6.88301265e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00
   1.00000000e+00  3.28071713e-01  3.56023252e-01  1.00000000e+00
  -1.00000000e+00  1.00000000e+00 -1.00000000e+00 -8.04227293e-01
  -6.79438591e-01  1.00000000e+00 -6.91874266e-01 -5.33200622e-01
  -7.61932254e-01  9.31623518e-01]
 [ 6.41953886e-01 -1.00000000e+00  9.96483147e-01 -3.66059244e-01
  -1.00000000e+00  5.19502878e-01  1.00000000e+00 -1.00000000e+00
   1.00000000e+00 -6.08728349e-01  1.00000000e+00 -6.77343458e-04
   3.58633548e-01 -2.17145383e-01  1.53138965e-01 -6.22827768e-01
   1.00000000e+00  4.72385556e-01  3.41647863e-02  3.61529768e-01
  -2.67714828e-01  3.10353249e-01 -8.08377624e-01  7.64496863e-01
   8.10603023e-01  1.00000000e+00 -8.54920149e-01 -2.60367334e-01
  -5.67462862e-01  1.00000000e+00]
 [-6.79064095e-01  4.35430676e-01 -1.83422118e-03 -2.15300620e-01
  -6.27725244e-01 -3.85097563e-01 -1.00000000e+00 -7.30543137e-01
   3.48253101e-02 -1.09261408e-01  7.51025081e-01 -1.00000000e+00
   6.96104169e-02 -8.92919958e-01  5.11906624e-01 -4.67897534e-01
   1.00000000e+00 -2.11497366e-01  1.00000000e+00  1.00000000e+00
   5.62306881e-01  1.39846474e-01 -6.64768517e-02  7.87172973e-01
  -3.78412232e-02  3.70492220e-01 -3.17076445e-01 -3.75721082e-02
  -1.00000000e+00  5.14200330e-02]]",
update,pg_mix_loss,pg_ex_loss,v_mix_loss,value_ex_loss,policy_entropy,policy_loss,intrinsic_loss,r_in,r_ex,last_v_mix,last_v_ex,ret_mix,ret_ex,actions
2500,-84.40538,0,6.6588316,5.419097,38.704285,-84.12653993606568,5.419096946716309,[-0.00398184  0.6542798   0.37664598  0.6669863   0.7520972 ],[-1.0627999 -1.1128011 -0.5397193  0.6492954 -1.9598379],[5.4137955],[9.768618],[1.20241195 2.28809281 3.43524635 4.0151168  3.3998196 ],[5.34380449 6.4713176  7.66072593 8.28327799 7.71109354],"[[ 1.          0.9428476  -1.          1.         -0.40623522 -0.8146141
   0.6503607  -0.66209996  0.982791   -0.90037656 -0.7764917   0.76675487
   0.10337507 -0.3973711  -1.          0.77305293  0.4328648  -0.74091065
  -1.          1.          1.          0.47445792  1.          0.18024746
  -0.47791272 -1.         -0.7520172   1.          0.953621    1.        ]
 [ 0.16436926  0.15554753 -1.          0.0297295   0.10102276  1.
  -1.         -0.4818394   1.         -0.9805782  -1.          0.46510613
  -0.87125903 -0.23073488 -0.7101732  -0.5199802  -0.50611055 -0.19128293
  -0.22915101  0.56309867  0.962863   -0.13314012 -1.         -0.7630731
   1.         -1.         -0.04953879 -1.         -1.         -0.38054118]
 [ 0.7383766   0.23735067 -0.7259646  -0.6616634  -1.          0.55854577
  -0.38003638 -0.24574277 -0.11022349  1.         -0.86446744  0.15577
   0.48500592 -1.         -0.2298326  -0.94352835 -0.2128186   1.
  -0.9507792   0.9158564  -0.16993922 -1.         -0.3524059  -0.8428576
  -0.8864229  -0.8843981   1.          1.         -0.95187616 -1.        ]
 [ 1.          0.3724097  -0.21425146  0.14954457  0.9206595  -1.
   0.8533824   0.48556286 -0.5525502   0.39788216  0.34637165  0.92291725
  -1.         -0.25580287 -0.6126605  -1.         -0.82680714  0.94833064
   0.3150103   0.74475205 -0.38195565 -1.         -1.         -0.48639065
  -0.21406755  1.          0.6293769  -1.         -1.         -0.09817573]
 [ 1.          0.02519593  0.8848822  -1.         -0.06509338  0.24113905
  -1.          0.57294786  1.          0.1816516   1.          0.91600937
  -0.3131079  -1.         -0.6588269  -0.08444242 -0.71716696  0.6937525
   1.         -0.6615402   0.06398039 -0.13761152  0.9706273  -0.9237008
  -0.21687695 -1.         -0.18089268  0.03743929  0.4640479  -0.98703665]]",
update,pg_mix_loss,pg_ex_loss,v_mix_loss,value_ex_loss,policy_entropy,policy_loss,intrinsic_loss,r_in,r_ex,last_v_mix,last_v_ex,ret_mix,ret_ex,actions
