,0
0,1000000.0
1,1000388.1008403194
2,1001548.5616161977
3,1002165.1992994099
4,1002622.8066881718
5,997967.0656519973
6,999695.7275777969
7,994062.5915551877
8,991527.9918418772
9,992609.9631063079
10,994490.7289044855
11,1001393.3457910913
12,1000193.7389238033
13,1004341.8226469401
14,1004158.0166852055
15,1007313.7213803938
16,1007329.3053451558
17,999029.9860428381
18,1004696.9673797237
19,1012889.2218822041
20,1013890.7685616466
21,1019421.2480002379
22,1019917.7953152229
23,1019610.1601105987
24,1020114.6953618869
25,1020528.237830184
26,1027516.739392936
27,1031395.8546717737
28,1028457.1377988916
29,1036231.4872610457
30,1034930.1604062151
31,1036349.6343412914
32,1032308.3640020501
33,1027751.2421951826
34,1032737.0792487441
35,1036735.4947710409
36,1033208.8163135335
37,1037044.9199344963
38,1022397.9180747964
39,1031601.3658096325
40,1026146.6981885821
41,1010567.730841816
42,1017750.0714457434
43,1035635.9723550121
44,1038842.8393811716
45,1026155.7703456864
46,1017905.592635294
47,1034723.2077205661
48,1025826.3627923067
49,1033214.9187650587
50,1038632.6172822753
51,1021455.2271181913
52,994279.1339430531
53,995475.5385001079
54,979384.918414347
55,989488.8288153384
56,993407.3516307994
57,999108.0433539804
58,994184.172977888
59,998320.3445575229
60,999518.7458603346
61,1001807.6756380979
62,1010634.7200773145
63,1012492.8651887394
64,1023547.0152627897
65,1019567.4458436605
66,1031143.770463851
67,1035746.9220581489
68,1037994.9025114987
69,1034018.183423563
70,1037467.0476660315
71,1042708.2649221743
72,1044948.1278578744
73,1047937.0685240399
74,1043777.3338740278
75,1044805.5989150265
76,1047161.9425912122
77,1047759.2376459452
78,1043725.0639563081
79,1042127.4860904897
80,1042095.5516291885
81,1050958.2998264285
82,1050547.5041019362
83,1050934.7119000028
84,1043161.698573462
85,1039212.9921991143
86,1038696.2272482113
87,1031605.005871421
88,1032685.5869647494
89,1036467.507118311
90,1034894.0306433056
91,1020000.5573892167
92,1016760.7384596939
93,1010598.5699847987
94,1012012.136821422
95,1003275.741566376
96,1010047.9760984905
97,1011245.3808432491
98,1005236.7971238253
99,992626.3429431472
100,997610.6656271985
101,996880.7715128493
102,992177.6678586353
103,994833.6756095383
104,1003766.0459996967
105,1001125.8946894449
106,1000781.5589000644
107,1012320.5013620486
108,1020420.4306504421
109,1021787.5316552225
110,1017938.2898202402
111,1022702.750420372
112,1029395.8657292392
113,1032825.592919699
114,1041069.7729858643
115,1040794.706659898
116,1036853.150298309
117,1030539.2082753559
118,1022692.5377108859
119,1018612.2700841398
120,1019321.6822995051
121,1010995.181450616
122,1001220.4562595654
123,1004688.2364197255
124,1003999.9506952212
125,996939.7100797788
126,1000877.5023074672
127,995619.1022403999
128,987048.5219268865
129,988827.0006440955
130,1004733.8344113001
131,1013918.7204638019
132,1017300.8952317568
133,1008562.0880545115
134,1021442.5658255018
135,1022272.9483415368
136,1027198.3547003916
137,1030341.6032013915
138,1034357.7426793358
139,1029629.366803457
140,1036643.6940966311
141,1036583.7160726808
142,1039755.6688990989
143,1045002.2297536165
144,1042760.1157057214
145,1042511.7679118544
146,1044590.937570695
147,1058365.9699557857
148,1055349.5576975222
149,1066310.7788019087
150,1052678.7390511255
151,1063261.664863316
152,1064270.3313645853
153,1062390.0507916415
154,1064546.0876714326
155,1064771.3328922982
156,1076780.4672996274
157,1077551.9518690752
158,1078631.415532638
159,1071680.8250973509
160,1078024.486542512
161,1079554.6286869508
162,1081746.0680807855
163,1076783.7982284706
164,1076784.5247499628
165,1076434.1960931309
166,1072513.7764553207
167,1078169.2991754261
168,1078801.8927621825
169,1071100.1032272081
170,1084996.945554423
171,1087113.722756623
172,1086125.0689593342
173,1072713.5328195153
174,1074456.907515323
175,1071865.850241783
176,1085799.506963629
177,1081065.1747113091
178,1104262.7715222768
179,1103071.6381877018
180,1100346.0013745786
181,1105765.5401725257
182,1109996.108727073
183,1119770.7999169992
184,1122378.614844497
185,1116815.549645052
186,1123743.2239494033
187,1111580.9076219467
188,1108702.7415016983
189,1111070.695864475
190,1118271.2735386968
191,1113335.0308090544
192,1104437.224366009
193,1109366.8589890064
194,1094775.1952058154
195,1104289.7743197305
196,1110338.463265107
197,1106065.2198876126
198,1103137.9809286355
199,1095099.1315180245
200,1090365.870478916
201,1080828.2648255213
202,1063710.2263824278
203,1060941.580263867
204,1060666.0637992744
205,1052191.9975102972
206,1048917.9270179793
207,1037314.2233760724
208,1015897.6186299726
209,1020238.2249742158
210,1017296.8433800528
211,1022537.7655157733
212,1029256.6587059066
213,1027408.6396474937
214,1040597.0690040464
215,1039390.2997310888
216,1042586.7560993441
217,1057965.3505329578
218,1056652.5939868775
219,1053550.9651439043
220,1064174.951613368
221,1059215.983676432
222,1066804.696576341
223,1062088.4344586344
224,1058678.908655227
225,1065396.4517018413
226,1068728.3721945193
227,1059999.1219598611
228,1073270.4092605752
229,1061013.4056435912
230,1061813.9433324067
231,1068778.2007890984
232,1070827.165359387
233,1059400.482384129
234,1060423.1007540796
235,1051278.3824622543
236,1047822.819801019
237,1056817.7204015416
238,1062172.2647631052
239,1055155.079669439
240,1062636.9115237861
241,1058266.2216634944
242,1060905.1402683442
243,1064196.0988083396
244,1059550.9462130205
245,1068456.168082411
246,1077520.79958703
247,1081633.5923615324
248,1085764.183320231
249,1088053.4138797782
250,1088429.7895875135
251,1080318.775832521
252,1073393.4346356275
253,1076688.421904761
254,1079806.606383319
255,1069742.2358129418
256,1064278.463066678
257,1074673.6917743387
258,1078997.5276038796
259,1090548.7099969096
260,1095510.039279769
261,1099766.5608573596
262,1099611.5934235877
263,1098838.5199019338
264,1100478.9713957682
265,1098250.2147630772
266,1107420.474219779
267,1112054.7867925009
268,1118282.818288792
269,1113976.9635703801
270,1115212.383896087
271,1118050.27087337
272,1112595.3141039624
273,1119519.9300172697
274,1117881.2653798638
275,1115649.4573109793
276,1120331.308414637
277,1121396.1685500215
278,1119522.0870697293
279,1110118.188247708
280,1112870.6114225953
281,1115885.0858675037
282,1112322.3567332309
283,1125026.892436762
284,1123301.2817331958
285,1124296.503196583
286,1128473.9163223412
287,1126936.4378102757
288,1129529.6859859219
289,1125077.2639882124
290,1121995.438209793
291,1125398.498963079
292,1125306.9949239572
293,1129846.1652266134
294,1139465.351684122
295,1140023.7240870232
296,1141958.7956200638
297,1142383.2336352677
298,1138557.8587423863
299,1147182.6607676342
300,1149427.032310768
301,1148198.5647429558
302,1152515.3988641193
303,1152828.2756996164
304,1157653.6073984844
305,1161248.018657913
306,1148648.018984119
307,1147573.449008524
308,1145199.130736174
309,1140899.5267715587
310,1138757.721764042
311,1145543.4498321554
312,1146753.2924978996
313,1156418.6111729247
314,1156424.0642245335
315,1151551.504314944
316,1158157.399873164
317,1153001.2659517983
318,1151364.1562658756
319,1161030.1881929378
320,1162367.2844395365
321,1176532.7499865743
322,1162017.8817405233
323,1168726.325691513
324,1170580.5827778513
325,1174841.210025043
326,1180829.0312797467
327,1181905.7956481029
328,1174934.735176904
329,1182651.1772783191
330,1176170.2981213047
331,1173686.0403687258
332,1139631.3110500295
333,1137133.0990728196
334,1146794.284400222
335,1129621.1632779052
336,1135195.7618319103
337,1128447.0652240035
338,1141288.050620014
339,1138693.9244788003
340,1137950.4546512847
341,1144346.5555880289
342,1144523.3962208277
343,1143275.1471751386
344,1151609.085484887
345,1151685.1635058795
346,1153910.2967303882
347,1155709.3680348028
348,1150791.860473785
349,1156040.6587771887
350,1160670.1688586415
351,1161576.5819866057
352,1160854.221638885
353,1163810.0148351775
354,1158365.1789356978
355,1159222.9795525526
356,1155611.2174943998
357,1161529.0047860919
358,1151742.2666132909
359,1144044.9239023696
360,1146212.476801619
361,1149419.4625044137
362,1142245.372633872
363,1147399.0203255415
364,1155246.3279522466
365,1155122.2951271182
366,1158034.6412804776
367,1159218.5706012438
368,1154515.074639532
369,1149472.6890387249
370,1153928.3309110021
371,1134400.8975211298
372,1146232.6672638617
373,1139795.8384137845
374,1137815.0683245682
375,1123354.0415528964
376,1127155.4254639598
377,1139608.7569807395
378,1142400.5027135052
379,1127864.834304613
380,1142287.8933372577
381,1117184.7678575465
382,1110878.075760874
383,1100056.995135648
384,1099275.373400334
385,1090823.8523592746
386,1085895.481170789
387,1098954.1004559519
388,1105469.1212604656
389,1125450.632219131
390,1119228.3774496063
391,1130403.31572657
392,1140227.748353072
393,1138656.4575153345
394,1153786.4428322227
395,1150939.819532726
396,1149115.280197039
397,1170805.1646616554
398,1163854.2953452768
399,1161697.044409895
400,1164927.8143938214
401,1173493.3040530293
402,1176792.6250205953
403,1175196.3442660158
404,1176639.4730813266
405,1170461.269099322
406,1169154.8222918718
407,1173926.1301559664
408,1174685.9177844464
409,1175003.9299250436
410,1177690.9802204366
411,1183449.8721840645
412,1189498.945236267
413,1184479.4195085892
414,1177990.953782446
415,1180275.5393902168
416,1159630.9397958352
417,1167092.3557220106
418,1180398.508690596
419,1185668.4782335693
420,1182539.4108554819
421,1180662.0661522932
422,1166757.8912293983
423,1161763.894923638
424,1135446.821029575
425,1141399.078001629
426,1116311.6372469747
427,1113447.5051729884
428,1107454.5879843838
429,1132071.3889392668
430,1159018.34437642
431,1174400.9212735933
432,1178337.1794316676
433,1188734.7076063564
434,1183480.4600459933
435,1181445.1426537293
436,1179708.8211982562
437,1176773.9085904444
438,1165471.1175537533
439,1166701.5574174412
440,1140480.3344742265
441,1133035.497182287
442,1143936.994586411
443,1163444.9990477439
444,1158767.983446737
445,1144891.6208155307
446,1143563.4596112238
447,1135575.1836071424
