,0
0,1000000.0
1,1000078.8788265338
2,1000545.6984093129
3,1000747.622415114
4,1001017.0702898317
5,998157.1136624276
6,999082.8789252078
7,998190.5959359903
8,997313.0097107079
9,999503.9972058842
10,1000981.9823035223
11,1003657.9463414659
12,1000646.5130199494
13,1000990.6441358044
14,1000894.642901724
15,1003382.2165569147
16,1003216.5483100474
17,999648.5923417993
18,1002788.6294967171
19,1006390.7673355713
20,1006499.6704502734
21,1009499.5221344476
22,1011714.4917640584
23,1009748.841794793
24,1010670.2943848829
25,1010566.5492843556
26,1014522.7908372874
27,1015983.9916381867
28,1013765.4245905608
29,1017237.3637376132
30,1015663.1187505771
31,1015715.9300084567
32,1013500.9853200347
33,1011724.7671050201
34,1012239.0267223014
35,1014491.4765268118
36,1009278.8466076134
37,1010980.9793256645
38,999589.7774891552
39,1004760.7466372321
40,1000157.6330847552
41,987756.6375075785
42,993410.4278871148
43,1008742.483929848
44,1009478.8996077329
45,1001293.1582381661
46,992694.1189447244
47,1006472.8740346044
48,998701.9326642678
49,1004946.3133144482
50,1013717.4203038369
51,998407.6732332084
52,973396.6139941589
53,973845.6745137187
54,963211.2465014436
55,969552.2299898269
56,976089.6240784064
57,983947.1967428817
58,979917.7634232265
59,984798.3408466441
60,982728.5684876664
61,985840.6889484549
62,996060.6846037746
63,1002055.8417459108
64,1012640.7241590302
65,1010067.1921056721
66,1021066.7269357872
67,1015025.4933191122
68,1022157.4118893833
69,1018000.1796944409
70,1019960.3699857446
71,1027121.6109680779
72,1028522.9875323051
73,1030410.9564398766
74,1032719.641523307
75,1030880.3428662398
76,1030630.6145916625
77,1026946.2527664994
78,1025508.9420509499
79,1025955.823753603
80,1024588.4244535145
81,1033848.9950322836
82,1040028.9362021467
83,1038857.366916659
84,1031805.4997595685
85,1027037.587062445
86,1030680.973127967
87,1029304.5260757508
88,1028763.7469631381
89,1038640.7569721797
90,1029327.3869608057
91,1015746.7577071834
92,1015499.2956071092
93,1013411.6119375695
94,1012469.7849162302
95,1006958.9711175825
96,1013235.432614008
97,1018974.2555411456
98,1018197.5357182379
99,999468.8112809464
100,1001615.6736632423
101,1005272.1782206789
102,999947.1460481358
103,1004916.3608447942
104,1013818.0709683317
105,1015659.5620024442
106,1014748.4477458184
107,1025966.518794839
108,1039421.6716832857
109,1043455.0633379311
110,1040842.0878954509
111,1048514.3853118256
112,1059809.7842884103
113,1064680.5569046547
114,1078167.6988134924
115,1079006.7065394241
116,1063699.4555434391
117,1061427.667472832
118,1060917.413355624
119,1059893.92801564
120,1063660.8042309398
121,1054163.7537862833
122,1044480.6760394179
123,1048282.2337167906
124,1046614.7739273759
125,1034735.537481181
126,1043049.3755209504
127,1034788.5777967464
128,1023081.6255761876
129,1024308.3993672351
130,1050665.904952532
131,1056010.897484491
132,1061076.5616821249
133,1051653.892957026
134,1064344.463202657
135,1069569.9621808212
136,1070769.3864671488
137,1070426.2273257175
138,1076822.4266898257
139,1083854.2343665645
140,1089080.1477698523
141,1096512.4855960894
