,0
0,-12909.860141476616
1,1782.952327966923
2,11328.037691261386
3,-5932.899655034766
4,6713.030595001765
5,-3471.4059964907356
6,5380.668683217606
7,6060.055245441152
8,459.69228499243036
9,137.62441762257367
10,-858.2009782525711
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,292.18647597311065
29,-148.3480408489704
30,-292.03246185043827
31,3029.0754818550777
32,-4006.491835136665
33,260.85558037506416
34,-1524.0317926711868
35,-1596.9390196455643
36,-14279.405792324571
37,10799.046126438305
38,-10213.741881585447
39,8272.039131091675
40,6878.94180888962
41,-1756.5240433542058
42,14796.628139290959
43,5770.55277390196
44,3909.706002224004
45,538.4767468909267
46,-1234.078042663401
47,-6357.582497809082
48,-4242.885307506425
49,-2265.2448189083952
50,-7303.005735683953
51,-19094.38544737152
52,-593.592309480533
53,-8955.61954748584
54,1381.4780278631952
55,-17583.61515579
56,106.07768933055922
57,-11746.903028426459
58,6215.17928463826
59,2028.7390380480792
60,-1412.5674716639332
61,0.0
