,0
0,-350.83814306603745
1,1681.2216639230028
2,3070.740605609957
3,-582.0901175758336
4,0.0
5,0.0
6,0.0
7,-63.683931404259056
8,1419.4591587947216
9,-134.54366627894342
10,2997.5945337684825
11,-2667.3632382247597
12,-481.31507922010496
13,0.0
14,0.0
15,0.0
16,0.0
17,-1464.4253389013465
18,-120.28853878611699
19,-3571.77685787878
20,2069.1224505659193
21,-175.50240281922743
22,-278.6099666557275
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
