,0
0,446.4780074772425
1,4231.740892621921
2,1114.4588915382046
3,-3507.5907343181316
4,4642.052886142395
5,410.09734974382445
6,253.33942869701423
7,2867.1833996772766
8,400.76757024019025
9,-3614.4512839233503
10,-487.8120031703729
11,754.3479138284456
12,4927.779587951722
13,6117.169461782789
14,2290.0028401548043
15,-3137.1948267752305
16,-2689.3020959882997
17,4516.943664883496
18,-5675.786968180444
19,-1261.1201550683472
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,-630.464320553001
35,1519.2161645533051
36,2307.7583735499065
37,103.19618636299856
38,600.3823226571549
39,-3286.255284060957
40,-630.7492042253725
41,0.0
42,-119.0941090688575
43,192.96078459965065
44,-1654.6367398481816
45,-313.3016752016265
46,2912.2324755408335
47,-638.6219365834258
48,0.0
49,0.0
50,0.0
51,796.3928644096013
52,-149.01526527898386
53,1592.7624811304267
54,377.6478058709763
55,-3171.5060918047093
56,-2026.2253732969984
57,-1344.2739350846969
58,-574.252444583457
59,-709.7990491641685
60,0.0
61,0.0
