,0
0,181.8001794742886
1,8460.187038758071
2,625.9769044579007
3,1376.8783040174749
4,9310.924506288255
5,7230.869547218783
6,-2209.713449761737
7,5284.068200259237
8,1115.506393966265
9,-2970.201216981979
10,3927.998892665608
11,-1814.5159812793136
12,6446.914164325921
13,2065.7984519908205
14,7535.315450316528
15,-2458.6974162124097
16,8726.932210410945
17,-2703.368498635944
18,-3388.9055010990705
19,4714.695243596798
20,5469.19012913527
21,1400.26254910836
22,2938.610140652163
23,2615.9163004409056
24,-1125.7957836480346
25,1663.7947183684446
26,-5404.798607456265
27,-2232.1902371384203
28,1714.8505860141013
29,900.7516169135924
30,-11221.285857806914
31,19497.200018711854
32,-9341.567381867906
33,2186.0274862677325
34,5052.940772881731
35,-2252.906914413208
36,2522.9088281060103
37,-1369.608456633985
38,14423.654567708494
39,5626.349181285128
40,12524.574927216861
41,1944.9337882776745
42,4196.100539413048
43,-1045.8894767768215
44,-4386.796836711699
45,-1252.1820965032093
46,475.16728238062933
47,6272.4375018044375
48,-1414.5782464004587
49,-1231.0855296524242
50,-6248.875022365712
51,10484.075592096196
52,9254.912809145404
53,753.5870778828394
54,1652.28131386498
55,5727.973794840276
56,2045.3654408561997
57,3845.846568973502
58,2306.8750105290674
59,2688.971407234203
60,-5412.070149052888
61,7185.407004466746
