0,1000000.0
1,999845.3393702374
2,997878.967725625
3,995060.2552384187
4,993176.3233328133
5,994000.7453796709
6,995879.4267792783
7,986321.2678965243
8,991883.793473233
9,980977.2802209117
10,983309.2094940695
11,977911.3821661521
12,979165.6953736903
13,985281.1031946061
14,976270.2188765348
15,987368.2758252535
16,978418.2153045852
17,981887.1314617258
18,1001882.2254667004
19,1001441.4911384701
20,985008.7969746627
21,991551.5012711713
22,997915.8177465687
23,991153.8662134456
24,979294.9340344177
25,979098.0057187846
26,974750.1145425412
27,954223.0084539427
28,973467.8171810299
29,987951.7114970608
30,1003186.2786923317
31,996628.0279463916
32,995456.9907565573
33,1012319.4430370753
34,998753.7637725367
35,1001655.1863396163
36,1017626.5106650768
37,1018960.4266155055
38,1011445.7019109351
39,1033459.49363982
40,1034257.8215139584
41,1038762.3034983252
42,1043322.8296997317
43,1042435.7448882676
44,1034241.4826703675
45,1031081.4565993301
46,1032666.0486990552
47,1048083.0653133317
48,1047618.2365040856
49,1045002.01502166
50,1044961.5053088217
51,1052539.2367090993
52,1066993.06983624
53,1063959.2455471614
54,1059188.04397998
55,1060148.836012794
56,1057266.6929818701
57,1059731.2549656397
58,1066481.4451924076
59,1074029.0536418613
60,1074344.4833975667
61,1084696.1203126807
62,1079512.3646519259
0,1079512.3646519259
1,1072705.4829661842
2,1059778.5666030962
3,1058963.6880680793
4,1061061.5391652298
5,1070127.2044192378
6,1083890.2832681052
7,1086280.177486254
8,1082386.0907020667
9,1089044.3527450594
10,1099087.4293312721
11,1107361.597251012
12,1100822.599124276
13,1102124.4413701785
14,1099458.607275836
15,1101317.398417863
16,1104714.509586011
17,1094154.540413322
18,1089202.523120833
19,1097373.8890093036
20,1087531.8970369212
21,1080143.1640038393
22,1079284.230998841
23,1082244.2553201793
24,1078725.773663871
25,1093936.7740389863
26,1082209.6169178365
27,1081433.9524473173
28,1068461.6849294992
29,1076443.318972141
30,1065920.301608499
31,1074077.4940557561
32,1060352.4936183947
33,1066735.4649902845
34,1070366.6293168673
35,1086794.7631975128
36,1096080.196278005
37,1087409.4024008154
38,1090953.5691658093
39,1085762.3697270704
40,1089046.7441800924
41,1092657.907704531
42,1090224.3696368076
43,1099208.1522037804
44,1098346.602715743
45,1101903.1953720357
46,1096533.1596477728
47,1085787.1696655105
48,1073601.0820307725
49,1061049.1935969472
50,1059682.323462838
51,1067289.3214574612
52,1066821.0438029664
53,1074105.1717695647
54,1075829.0003425498
55,1072842.2133308267
56,1089161.2996311367
57,1045790.3064162774
58,1022094.4401253646
59,1023979.3346854514
60,1043785.7600853223
61,1055861.5838228513
62,1055058.694120596
0,1055058.694120596
1,1040430.1445348221
2,1040868.0801157958
3,1061023.6966037462
4,1068135.9527152174
5,1082067.2090644832
6,1084826.7453640657
7,1096388.9127470204
8,1098029.505440182
9,1101614.8282686302
10,1100760.1440829714
11,1105091.0394972356
12,1096054.2155393665
13,1102098.7317011217
14,1099590.1552117087
15,1099636.8725949929
16,1101122.6276137996
17,1100109.1974424098
18,1098357.7551907152
19,1096109.704189904
20,1089401.8756375688
21,1092317.4177944064
22,1092022.9794710134
23,1105680.8342527926
24,1105981.5177088613
25,1104908.7073393445
26,1102402.785695958
27,1111962.7144625988
28,1107009.6663652982
29,1112245.5349608199
30,1106527.507258752
31,1109663.5063789
32,1110244.4918774033
33,1110683.012002757
34,1108627.0797145849
35,1111110.0732626938
36,1105984.6151586385
37,1106319.2505035473
38,1104487.6748489272
39,1111826.791444727
40,1113254.7683190855
41,1110630.7379284985
42,1109021.0275586671
43,1114124.9175053337
44,1116419.066535628
45,1115916.265192416
46,1117558.2200819307
47,1094681.3613903266
48,1108485.1424795738
49,1091451.054946508
50,1088296.9436120922
51,1098796.1719770583
52,1091563.0068092658
53,1093172.4482506926
54,1093184.9232019223
55,1102019.899773408
56,1107517.308387448
57,1094285.8014467896
58,1082331.3136268086
59,1089981.6362872184
60,1093604.4247455858
61,1076097.7589563616
62,1085612.3219040548
0,1085612.3219040548
1,1076065.330857922
2,1084331.6506844538
3,1079594.2655692126
4,1082707.794397109
5,1087007.4545978692
6,1074506.8740019053
7,1075954.8704898655
8,1072910.8042239547
9,1078031.0930332462
10,1074099.2118233617
11,1081116.6222803453
12,1085146.4601615465
13,1094623.1384936573
14,1095931.4517927463
15,1102590.734803745
16,1093884.3909409563
17,1095608.8074346348
18,1093454.9012447975
19,1090952.1084280794
20,1092062.310814349
21,1086785.6912392087
22,1083768.1959594134
23,1083424.9961581794
24,1081385.1770590493
25,1106166.596757592
26,1109743.5026708264
27,1130792.7523240903
28,1154300.5078229164
29,1161349.0613057353
30,1162892.7032158684
31,1170187.737752608
32,1158727.7308907027
33,1166292.2518151072
34,1165662.914332078
35,1167494.3638884965
36,1168556.3410277339
37,1172532.8017109933
38,1175923.5065584574
39,1170261.4034251869
40,1174024.1475817661
41,1177942.6863508376
42,1187292.5601000905
43,1183594.391601242
44,1188730.2459979022
45,1193113.006503102
46,1214819.5851483352
47,1222269.164327583
48,1232251.826343563
49,1231883.6664859247
50,1235053.778542882
51,1228652.6893557475
52,1231307.0780509652
53,1231073.013841711
54,1236919.070394441
55,1241752.1939668513
56,1240996.0665081663
57,1239668.5091031399
58,1239597.783124547
59,1240297.2646066286
60,1233683.358383991
61,1233450.8867532532
62,1229544.1218478782
0,1229544.1218478782
1,1239942.8530437395
2,1237907.4061456118
3,1242428.370164028
4,1238323.5744544638
5,1237648.7553288399
6,1245352.9280328262
7,1239265.8591954755
8,1239499.8320322344
9,1235098.8513710117
10,1236374.3872655972
11,1231670.221619718
12,1235533.861460492
13,1235548.1213351546
14,1236296.6050789643
15,1244476.5747252302
16,1247040.8120636577
17,1250799.617778029
18,1242029.289638235
19,1235694.6056872285
20,1233239.1767546877
21,1232598.4101715721
22,1246753.1215788694
23,1245424.9755162618
24,1246068.3409002079
25,1246110.6501323788
26,1254896.604329605
27,1259326.0085886344
28,1270020.2326285664
29,1276699.586040697
30,1281866.656593469
31,1282996.433059883
32,1285729.2008681903
33,1291752.9087548063
34,1295753.5667135
35,1296548.7556547287
36,1295002.4127619783
37,1294870.3011441927
38,1291298.3280143791
39,1310044.2282492728
40,1304083.8014461314
41,1306950.7284684142
42,1304090.3805036223
43,1301154.031374074
44,1300373.1437369054
45,1300036.1551000245
46,1301850.2772177726
47,1299262.8338463048
48,1296012.7498226408
49,1300818.5382783469
50,1300723.4361830296
51,1298317.0220548583
52,1295968.4487971999
53,1278695.0285786232
54,1280645.0900104772
55,1280480.8872138984
56,1276941.3591583425
57,1272560.1226396465
58,1281035.5843780334
59,1280858.431144833
60,1282130.6137803362
61,1280654.3772070466
62,1278585.0124729085
0,1278585.0124729085
1,1277668.1417935735
2,1278544.2082278365
3,1276442.9911881571
4,1277369.684547554
5,1276130.500548295
6,1271558.1468647516
7,1264141.4075533175
8,1274687.8066789545
9,1266764.7036053143
10,1263519.4628946483
11,1273912.421601639
12,1274353.8423715655
13,1290664.877840599
14,1301054.979992411
15,1302369.48054758
16,1305754.8270303553
17,1303304.47435449
18,1301318.3532628503
19,1300017.0378355936
20,1300108.7563382771
21,1300299.345701318
22,1300621.4003582431
23,1300203.9537803342
24,1299891.0163167135
25,1299891.0163167135
26,1299891.0163167135
27,1299762.5380711295
28,1299695.7069260061
29,1299695.7069260061
30,1299695.7069260061
31,1299695.7069260061
32,1299695.7069260061
33,1299695.7069260061
34,1299748.1373116532
35,1300392.9372097368
36,1300210.0892124
37,1300014.7729540921
38,1299774.9404966873
39,1300319.7421762599
40,1302865.1301758143
41,1304733.9931502065
42,1303875.2995635648
43,1302705.312633128
44,1303793.2712629423
45,1303307.8968397304
46,1302567.9522327746
47,1299403.1346986436
48,1302561.7643101737
49,1304924.7484872083
50,1304994.6705724744
51,1305168.3373363023
52,1310102.0917620554
53,1308422.9672074567
54,1307787.1078537288
55,1307682.158736695
56,1308570.9748865734
57,1307932.2721061055
58,1303601.9318265724
59,1307916.104486141
60,1300720.4017097282
61,1303990.6091709002
62,1306049.1841597692
0,1306049.1841597692
1,1302031.438935766
2,1306502.0102286092
3,1306827.234245033
4,1306430.1704933154
5,1311147.4783261456
6,1312450.786169068
7,1315892.466863575
8,1316105.9225634562
9,1313977.1188256503
10,1319066.6378407984
11,1318550.5559695666
12,1319524.607922236
13,1316700.0232933876
14,1321753.4850474529
15,1335159.4807077916
16,1342162.2828653196
17,1341110.143347089
18,1341346.884811597
19,1341305.5832963788
20,1341058.949023518
21,1341535.4905816074
22,1341967.2136138142
23,1342088.3580541972
24,1340989.7147445034
25,1338743.9881551987
26,1334147.5062324181
27,1334064.9972934434
28,1337832.1108390032
29,1338206.4994768533
30,1337210.347491827
31,1328110.6099704714
32,1325991.882482056
33,1325679.731212671
34,1334046.5731521351
35,1329916.4554516287
36,1330179.4264108734
37,1329823.9884565738
38,1328807.8754395635
39,1329977.6235829196
40,1332291.446309813
41,1337278.1331311984
42,1339867.1304485993
43,1324626.8082866073
44,1327008.2711360804
45,1324593.9531262056
46,1329518.5881384965
47,1345867.4413425014
48,1349418.7447040423
49,1352811.8455935447
50,1355677.2534719063
51,1358936.2613840948
52,1362234.9035952582
53,1364097.3542308323
54,1370097.8180155254
55,1366105.7382944839
56,1366316.3488796912
57,1361688.5783753344
58,1357176.0678064614
59,1360683.3498732443
60,1365272.2215135691
61,1365582.2488681935
62,1374314.4320677428
0,1374314.4320677428
1,1378024.1110525273
2,1388936.4329870313
3,1391657.5799554645
4,1389673.30680195
5,1392980.4502424719
6,1397872.4947030325
7,1397106.8693541707
8,1400048.0658551066
9,1405309.6012820846
10,1404428.1089174843
11,1411237.5504865493
12,1414676.779748821
13,1425082.115395231
14,1421261.6366957412
15,1424889.3923081413
16,1415125.2921195382
17,1422262.9221317093
18,1424549.7082673316
19,1426196.5274326336
20,1426357.602979104
21,1431581.247067855
22,1438496.660102794
23,1435770.5732108029
24,1438801.7693756437
25,1440585.2338502337
26,1441445.7379535285
27,1432146.5491504297
28,1427873.4554140144
29,1427482.6950003498
30,1426812.6449600405
31,1419950.5225081244
32,1424087.3858513078
33,1415401.3087757197
34,1417548.8792454896
35,1428097.4403313166
36,1422230.0137033882
37,1425915.5345669873
38,1426883.0147222835
39,1443457.8824268985
40,1439966.3991642792
41,1465458.1323513591
42,1458066.3996075338
43,1451517.1083021231
44,1451628.9520793108
