update,pg_mix_loss,pg_ex_loss,v_mix_loss,value_ex_loss,policy_entropy,policy_loss,intrinsic_loss,r_in,r_ex,last_v_mix,last_v_ex,ret_mix,ret_ex,actions
500,12.48173,0,0.5353352,0.5392375,42.435944,12.110904543399812,0.5392374992370605,[-0.72907907  0.081211   -0.49218538 -0.3775595  -0.7976462 ],[-0.2466847  -1.9101771   0.6554268   0.51479435  0.21383744],[0.22663806],[0.03457033],[-0.57640302 -0.33256154  1.59153958  0.94672768  0.43719765],[-0.75758435 -0.51606025  1.40819885  0.7603758   0.24806207],"[[ 1.         -0.8261237   0.20385695  0.49858657  0.43210533  0.21864259
  -0.6781211   0.5030553  -0.9391043  -0.38326195  0.01243974 -1.
   0.6152098   0.4274912  -1.         -0.6737866   0.46809834 -0.6465569
  -0.27333665 -0.13843384 -0.66568136 -0.8377267   0.00539617  0.7406025
  -0.99717563 -0.21245879 -1.         -1.         -0.5643756   0.53839856]
 [ 0.24596772  1.          0.6554379   0.664979    0.31743032 -0.80179465
  -0.93032604 -0.59385777  1.          0.2088517   0.75860476  1.
   0.07392274 -1.         -0.8839586  -0.12595284 -0.02845995 -0.34926653
  -0.081398   -0.1381848  -0.39176032  1.          0.30255902  0.26557767
   0.57581353 -0.16771837 -0.21212289  0.28514227  0.5922036  -0.1338745 ]
 [ 1.          0.13588761  0.7217742  -0.2860824   0.8816485   1.
  -0.46089336 -0.06125443  0.34603992  0.37114024  0.15852894 -0.09496574
   0.13397762  1.         -0.0618601  -0.04474567  0.42937657  0.4920948
   0.7973536   0.49878857  0.16173841 -1.         -0.5086115   1.
  -1.         -1.         -1.         -0.25925592 -1.         -0.4719356 ]
 [-0.8420202  -1.          1.          0.77165544  1.         -1.
   0.56831807  0.43467724  1.         -0.05494739 -0.14158499 -0.7482116
  -0.5237846  -0.607183    0.5320337   0.00401879 -0.01183938 -0.7841394
  -0.81751007 -0.19959861  0.39126375  1.          0.598146   -0.0393603
  -0.06444547  0.24256624  0.313328   -0.8401955  -1.          0.41670093]
 [ 1.         -1.         -0.4694277  -0.94090056 -1.          0.41671243
   0.89909476 -1.          0.5218852   1.          0.6989591  -0.2684707
   0.49586058  0.14254163 -0.48934636  0.3533196   1.         -1.
   0.85898316  0.12479491  0.70848906 -0.28801772 -0.4062531  -1.
   0.15444317 -0.8047354   0.75773996 -1.         -0.04293519  0.40520516]]",
update,pg_mix_loss,pg_ex_loss,v_mix_loss,value_ex_loss,policy_entropy,policy_loss,intrinsic_loss,r_in,r_ex,last_v_mix,last_v_ex,ret_mix,ret_ex,actions
1000,36.31844,0,4.470581,4.226184,41.412216,36.35137542724609,4.226183891296387,[-0.7456004  -0.6765209   0.65857095 -0.2767467   0.44926092],[ 0.14241353  2.6247463   1.0642134   0.7213632  -1.0988092 ],[1.1629868],[1.8032173],[4.53032762 4.43313343 1.82998837 0.77391985 0.0540957 ],[5.14321584 5.05131547 2.45107995 1.4008753  0.68637588],"[[-0.4212382   0.12025458 -0.75793254 -0.51535034 -0.44438058 -1.
   1.         -1.         -1.         -1.          1.         -0.8488674
   0.4753259   0.2982489   0.7711726  -1.         -0.24224366 -0.44306833
   0.827067   -0.5489416   0.8565988   1.          0.72054833 -0.77015823
   0.5093334  -0.7558748   0.466986    1.         -0.49086797 -0.9024676 ]
 [ 0.57416975  0.6771049  -0.8755911   0.5858946  -0.69901013 -0.39580148
  -0.50829464  0.25445083 -0.16806561 -0.05781585  1.         -1.
   0.67921203  1.          1.         -1.          0.39122045 -0.2387672
   0.35345024  0.13145807 -0.11507681 -0.6912543   1.          0.6390584
   0.23783353  0.86953336 -0.39390773  0.34036973 -0.7998954  -0.95312476]
 [-1.         -1.         -0.20654781 -0.12502195  1.          1.
   0.4914308   0.6108408  -0.17110334 -1.          0.98580647  0.5038933
  -0.836513   -0.02611914  0.01595808  0.10285628 -1.         -0.2170347
   0.1451407   1.         -0.23983449 -1.          0.8594826  -0.5838244
  -0.8256174   0.5646292  -0.31375724  0.6525188   0.4749518   1.        ]
 [ 1.         -1.          0.44583166 -0.1593288   0.8985939  -0.7373581
   0.35516    -0.4552234   0.446848   -0.5701807  -1.         -0.04407242
   0.16304682 -0.4191088  -1.         -1.         -1.         -0.77839065
   0.23309001  0.17381383  0.3160837   0.46013635 -0.4114969  -0.09404569
   1.         -0.666971   -0.57321405 -0.6637603   0.61760324  0.44467416]
 [-1.         -0.05678508 -0.99585426 -0.01311953  0.8581335   0.8097507
   1.          0.16042204 -1.         -0.39120466  1.          0.5550584
  -1.          1.         -1.          0.08349442 -0.11070909 -0.33584407
   0.07148946  1.          1.         -1.         -1.          0.3806072
  -0.41586432 -0.1930768   0.02539076  1.          0.9458232  -1.        ]]",
update,pg_mix_loss,pg_ex_loss,v_mix_loss,value_ex_loss,policy_entropy,policy_loss,intrinsic_loss,r_in,r_ex,last_v_mix,last_v_ex,ret_mix,ret_ex,actions
1500,184.3523,0,34.632427,11.022219,40.081707,187.41472057342529,11.022218704223633,[-0.34601563 -0.7011788  -0.4585426  -0.18064575 -0.38431814],[ 4.1228347  -0.99281895  0.19428965  4.1938562   2.1924362 ],[1.4305568],[1.013399],[10.85461258  6.80428971  7.87557275  7.75953123  3.6061106 ],[10.46943958  6.41071202  7.47831411  7.35760046  3.19570123],"[[ 0.39229906 -0.58903176  0.23058225  0.93392575 -1.         -0.16456115
   0.91383016  0.9104276  -0.2765022   1.         -0.046352    0.4648744
   0.20263955  1.         -0.22551431  0.04896498  0.7391326  -0.42507628
  -0.43981898 -0.23810351  1.         -0.2917747   0.07983176  0.37869555
  -0.7933713  -0.87182313 -0.6370619  -1.         -0.6788423   0.4467578 ]
 [ 1.         -0.21033156  0.03346118  1.         -0.01880457  0.98335207
  -0.64692855  1.          1.         -0.3661013   1.         -0.74554384
  -0.5936581  -0.8406253  -0.8464362  -0.8222494   0.07091378 -0.53612053
  -0.00549579  0.82770485  0.50288135  0.9994314  -0.94627565  0.64809144
   0.2775799  -0.36245346  0.26270992 -1.         -1.          1.        ]
 [-0.1047605  -1.          0.7427503  -0.00213251 -1.          1.
   1.          0.16482207 -0.1743391  -1.          0.9243623  -0.52425855
  -0.5017094  -0.18717681  1.          0.8330188   0.5826907   1.
   0.29671723 -0.8783084  -0.9822142  -0.27086413  1.          1.
   0.22592115  0.4847741   0.68862873 -0.1674808   1.         -0.73550594]
 [ 0.181812   -1.          0.6941821   1.          0.2697587   1.
   0.14223996 -1.          0.2870353   1.         -0.59898716  0.3829672
  -1.          0.8395136   1.         -0.69456625 -1.         -0.07189706
   0.36525607 -0.10123841  0.44811955  0.3965587   0.8248352   0.6085962
   0.61696935 -0.28636542 -1.         -1.         -1.          1.        ]
 [ 1.          1.         -0.32399064 -0.50644845  0.3634909  -1.
  -0.10182439 -1.         -0.8616494  -1.         -0.15881108  0.21354984
   0.31950086 -1.         -0.3952254  -0.16605859  0.5439369  -0.39337116
  -1.          0.5564562  -1.          0.63282466 -1.          0.14788797
   0.4965954  -0.53030276 -0.46848676 -1.         -0.36626318  0.45789933]]",
update,pg_mix_loss,pg_ex_loss,v_mix_loss,value_ex_loss,policy_entropy,policy_loss,intrinsic_loss,r_in,r_ex,last_v_mix,last_v_ex,ret_mix,ret_ex,actions
2000,-73.92152,0.74021304,6.4367933,2.3573751,38.736004,-73.6651971244812,3.0975881814956665,[ 0.30445752  0.7134886   0.5152496   0.4823659  -0.13859458],[ 0.44151536  0.29539213 -0.725557   -2.7365649  -0.0543463 ],[4.3130054],[7.1396523],[1.42150468 0.99002666 0.70122872 1.4399444  4.21544484],[4.10508236 3.70057273 3.43957637 4.20720546 7.01390943],"[[-0.60397685 -1.          0.02318171 -0.6933373   1.          0.7056261
   0.04059517  0.23305494  0.35867396 -0.5496058  -1.         -0.01956797
  -0.26129475 -0.9933287   0.35685766  0.13175246 -1.          0.10247895
   1.          0.7002627   0.14718775 -0.39971983  0.18559976 -0.6145622
  -0.30086887  1.         -1.          0.06577978 -0.2149745   0.5026985 ]
 [-0.03963505  0.00726384 -0.13501826 -0.23494071 -0.7653399   1.
   1.         -0.2740651   1.          0.03152177 -0.7200158   1.
   0.07842276  1.          0.74249375  0.93950945 -0.19865352 -1.
   0.5266928  -0.93999803 -0.54012966  0.19965193 -0.16175367  0.77759385
   1.         -1.          0.05621434 -0.6918903  -0.02688522 -0.2557731 ]
 [-0.120901    1.          0.41908583 -0.0069904   0.07164493  1.
  -1.         -0.04335368  0.18683878 -0.01312096 -1.          0.82947433
   0.25626487 -1.         -0.93335617 -1.         -1.         -0.78090334
  -0.5203155  -0.8025866   0.15893146  0.39119866 -0.4370952   0.34071854
  -0.01691696 -0.31593812 -1.         -0.403673    0.5807582   0.04337016]
 [ 0.9517001   0.31875494  0.22202572  0.89141726 -1.         -0.77553356
  -0.8705169  -1.          1.         -1.         -0.7478297   1.
  -0.826778   -1.          1.          0.9562971   1.         -1.
  -0.61854887  0.12034422 -0.76556045  0.71931434 -0.6232551   1.
  -0.7319221   1.          1.          0.8208444   0.18460646  0.8815085 ]
 [-1.         -0.18325388 -0.5014689  -0.49466372 -1.         -0.49664253
   0.7526319   0.64231145  0.5761009  -1.          1.          1.
   0.5712823   0.3091152  -0.4456784  -0.99034655 -0.7665332  -0.9737427
   0.66836685  0.56434226 -0.5560374  -0.8760938  -0.2219627  -0.32532746
  -0.16139027  0.25572813 -0.35506794  0.6407132   0.392789    0.07345609]]",
update,pg_mix_loss,pg_ex_loss,v_mix_loss,value_ex_loss,policy_entropy,policy_loss,intrinsic_loss,r_in,r_ex,last_v_mix,last_v_ex,ret_mix,ret_ex,actions
2500,-148.49074,2.406098,22.40752,19.875883,37.730984,-146.6272957229614,22.281980991363525,"[ 1.62609940e-04  2.57403255e-01 -1.29138276e-01  3.65842283e-01
 -1.02435555e-02]",[-1.9481838  -0.64490795 -1.6760653   1.0259203  -3.3058608 ],[8.4142685],[10.5673685],[1.59926721 3.5813159  4.26800151 6.00254531 5.02756071],[3.63996079 5.64459047 6.35302871 8.110196   7.15583406],"[[ 1.          0.5878064  -0.09891859 -0.07288617  0.02489922 -0.95374763
  -0.6019608  -1.          0.89008623  1.         -0.95886624  0.72697437
  -1.          1.         -0.6471468   0.69350564 -1.          0.8421897
  -0.6862169  -1.          0.09988242 -0.4577834  -1.         -1.
   0.05104485  1.         -1.         -1.          0.8663609  -0.74301404]
 [-0.9271465   0.18952954 -0.34771794 -0.82043743  0.8462361  -1.
   1.         -1.          0.08964965 -0.6577881  -1.          0.35014883
  -0.46351406  0.2682396  -0.5090245   1.         -1.          0.39739704
  -0.20164427  0.6899553  -0.8569305   0.48703617 -1.          0.5958874
  -0.42956275 -0.23613662 -0.10569876  0.27238     0.02295887  1.        ]
 [ 0.24897     0.47087222 -1.          0.22610044  0.18661466  0.2050001
   0.9820113   0.11566379 -0.3114489  -0.9257405  -0.82362735 -0.38323653
  -0.9926958   1.         -0.5356384   0.05227011 -0.84436655 -0.67943424
  -0.25595722  1.          1.          1.          0.67403734  0.03221919
   0.90780735  0.01863527  0.16692343 -0.817382    0.6287203  -0.98988235]
 [-0.7180039  -0.03792524 -1.          1.          0.5445331  -1.
   1.         -0.26843688  0.61410797  1.         -0.7278767  -0.38120842
   0.0948579   1.         -0.7690316  -0.3135638   0.04845858 -0.92634094
  -0.00632329 -1.         -0.05946678  1.         -0.12118834  0.46795428
  -1.         -0.913609   -1.         -0.2776422   1.          0.13212936]
 [-0.54843456  0.39521438 -0.09220837  1.          0.883188   -0.15285447
  -0.3639052  -0.47025716  1.         -0.8614456  -0.77754384 -0.63686657
  -0.6492361   0.3092204  -0.70045686  0.19108051 -0.31793582  0.36533296
   0.9289471  -1.          1.         -1.         -0.5243278  -0.2548132
   0.9661157   1.          0.13534287 -0.74356604  1.          0.37065297]]",
