SEED,6280
1.4607695630196476,6.914896383294216,10.353705513296973,-0.05333461110899973,1.4951162514613803,7.157771135164113,10.998496214277287,-0.08280866187161195,1.7113386964081692,6.7630203948461585,12.000632694367553,-0.06346970123500117
A2C_original,A2C_original,A2C_original,A2C,A2C_original,A2C_original,A2C_original,A2C_original,A2C_original,A2C_original,A2C_original,A2C_original,A2C,A2C,A2C_original,A2C,A2C_original,A2C
SEED,43136
1.481269403944152,6.318873772415938,9.583077281667762,-0.06142898586675549,1.319884792354107,5.508313972860182,7.370750373826329,-0.048934223102288676,1.4793456391078763,6.005837154445072,9.084941558265314,-0.059897690262118775
A2C,A2C,A2C,A2C_original,A2C_original,A2C,A2C,A2C_original,A2C,A2C,A2C_original,A2C,A2C_original,A2C_original,A2C,A2C_original,A2C_original,A2C
SEED,85721
1.797908006059928,6.6385601178055715,12.415087895621824,-0.06315902127278006,1.733582295072429,6.507372976697691,11.691988429818622,-0.06140991692311959,1.722908292400111,6.126997500705198,10.91328972381489,-0.04426968634281603
A2C_original,A2C_original,A2C_original,A2C_original,A2C,A2C,A2C,A2C_original,A2C,A2C,A2C,A2C,A2C,A2C_original,A2C,A2C,A2C_original,A2C
SEED,17913
1.1485181449949784,7.592120692726613,8.787804943271006,-0.08494405633127056,1.4139653983177565,8.16208421226043,11.846509025699504,-0.08356534816929617,0.9473621447503806,5.7267111416370025,5.396431904301546,-0.07447982252511642
A2C,A2C,A2C,A2C,A2C_original,A2C_original,A2C_original,A2C,A2C,A2C_original,A2C_original,A2C,A2C,A2C,A2C_original,A2C,A2C_original,A2C
SEED,51104
1.163951194285312,6.632553635806748,7.780281245619158,-0.06247088804652212,1.2158839879501089,6.334201570784502,7.781815035647166,-0.06596531699618013,1.1029733871176755,6.100768794559834,6.7551946799579765,-0.06899128600510918
A2C_original,A2C,A2C,A2C_original,A2C_original,A2C,A2C_original,A2C,A2C_original,A2C_original,A2C_original,A2C,A2C,A2C,A2C,A2C,A2C_original,A2C
SEED,8182
1.054069993285851,6.364408410434443,6.714831648390152,-0.0633920332093304,1.163847293878419,5.295132028240937,6.2015820247818265,-0.046388645464420786,1.0346914611491074,5.308252729592763,5.4918702123329055,-0.05740159550674717
A2C_original,A2C_original,A2C_original,A2C,A2C_original,A2C,A2C_original,A2C_original,A2C,A2C_original,A2C,A2C,A2C,A2C,A2C,A2C,A2C_original,A2C_original
SEED,40124
1.4375061941640004,6.286419794708835,9.231744056206615,-0.08153376611754304,1.524078098124963,6.794882287886156,10.643772361165183,-0.06869001907089667,1.2733774413012848,6.374131119514247,8.226242401068507,-0.08708894956628654
A2C_original,A2C_original,A2C_original,A2C,A2C_original,A2C_original,A2C,A2C,A2C_original,A2C_original,A2C_original,A2C_original,A2C,A2C,A2C,A2C_original,A2C_original,A2C_original
SEED,35269
0.28949177054005476,6.510074556911012,1.6760208840730817,-0.178270749230234,0.31095594417366923,9.647042064120033,2.531648695286526,-0.2464085586447491,0.3611103948178873,8.785040958240502,2.780584187042079,-0.26161513967472727
A2C_original,A2C,A2C_original,A2C_original,A2C_original,A2C_original,A2C,A2C_original,A2C,A2C_original,A2C_original,A2C,A2C_original,A2C_original,A2C,A2C_original,A2C_original,A2C_original
SEED,5921
1.400519629547201,6.471553474182508,9.247661653982387,-0.07995095491787363,1.3913233104385527,8.03593605690351,11.456981342931606,-0.10350941931759639,1.4615441872944053,6.898294721207063,10.333933537234019,-0.08341823297755624
A2C_original,A2C_original,A2C_original,A2C,A2C_original,A2C_original,A2C,A2C_original,A2C,A2C,A2C_original,A2C,A2C,A2C_original,A2C_original,A2C_original,A2C,A2C
SEED,6574
1.0926556252134958,6.516070304252229,7.144370093669239,-0.06825176348036188,0.5596952535501935,6.120715174990501,3.287689400473348,-0.07349222259934796,1.0040289503853286,5.794149188578189,5.80614239451851,-0.07205460652075402
A2C_original,A2C,A2C_original,A2C_original,A2C_original,A2C_original,A2C_original,A2C,A2C_original,A2C_original,A2C_original,A2C_original,A2C_original,A2C,A2C,A2C,A2C_original,A2C_original
SEED,43523
1.0610291980492415,8.82030966739309,9.374093055908927,-0.1217604139202425,1.2567809726744426,5.813055561628726,7.390189816611192,-0.0554032119234098,1.049350615694216,7.411315876153152,7.782567557228792,-0.08866903726059838
A2C,A2C_original,A2C_original,A2C,A2C_original,A2C,A2C_original,A2C_original,A2C_original,A2C,A2C_original,A2C_original,A2C,A2C,A2C_original,A2C_original,A2C,A2C
