,0
0,526.9502998848911
1,769.6121195750311
2,80.81792285153642
3,-2185.8199369406793
4,1267.2787819057703
5,65.21898492239416
6,-161.34942973125726
7,178.0393682550639
8,922.5309411585331
9,-1567.490267679561
10,-513.214231684804
11,-53.55731691746041
12,4279.773148741573
13,3387.2317660576664
14,3666.5467885399703
15,-1736.268467746675
16,-8639.075250279391
17,8848.176378648961
18,-2066.2120073442347
19,-765.0704927258193
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,-799.7826635888778
35,225.87466582353227
36,1634.1946608095895
37,29.71412054845132
38,597.7860347589012
39,-1815.746655468829
40,-313.2232132398058
41,0.0
42,141.27430750592612
43,361.262337843189
44,-41.34692888404243
45,-275.43063987093046
46,587.8900408160407
47,-273.68077331618406
48,0.0
49,0.0
50,0.0
51,320.9773460982833
52,-127.8617330333218
53,1348.6392555881757
54,936.596486796625
55,-2675.798328211764
56,-1089.7882277923636
57,-1278.6660719814245
58,16.524992594029754
59,-387.351517428644
60,0.0
61,0.0
