,0
0,-5591.258841174422
1,2238.078979319893
2,-950.7564863800071
3,-737.3779922057875
4,5185.150732234353
5,2341.6135651308578
6,2391.7611297010444
7,-593.1401558045764
8,-3987.5276891065296
9,800.0662345944438
10,-3407.588087505661
11,-1775.2445565089583
12,-4158.8337335221
13,13917.896734876558
14,4138.737062336644
15,3201.157888282789
16,-1134.9021368771791
17,322.3138150398154
18,647.1559428165201
19,26.73689072066918
20,-186.77823354653083
21,1556.5754944237415
22,294.23978275153786
23,-2090.061690208968
24,-2370.0945150193293
25,-5254.074678743491
26,651.1111065305304
27,4831.861525187967
28,1478.4178029960021
29,-576.3167027789168
30,-9497.276227743598
31,-1389.4171446238179
32,1212.5614690347575
33,7493.920233934419
34,-2454.269455058733
35,-88.93946885294281
36,477.7667427526321
37,-1082.0396012051497
38,2462.1271368078887
39,1719.9718878280837
40,5700.29350456153
41,3513.4100711275823
42,-16342.439034752082
43,2963.6207013516687
44,-2931.1378565207124
45,2674.678837380605
46,16362.44962136913
47,11101.862729127053
48,4623.173674286809
49,4034.8105589447077
50,2447.101520766737
51,6813.08247990394
52,4148.094852851005
53,4181.87694451632
54,-1110.2678692084737
55,-744.497220385354
56,39.028062246739864
57,-1607.9999564441387
58,2959.491842629155
59,1975.7537429237273
60,1869.884147927165
61,9365.92635079939
