,0
0,-13511.291880026693
1,289.8835197982844
2,11773.080644109286
3,-6668.691812660079
4,10563.035833502188
5,-3397.097685319837
6,8749.05958363018
7,9711.83563802531
8,3008.6033762402367
9,-5171.99478854984
10,-1153.045037041651
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,191.8186419485137
29,-87.62660444434732
30,-1039.961466497276
31,1199.2370092554484
32,-786.0413364956621
33,-263.35327850445174
34,-1474.3865362480283
35,-2202.697715930175
36,-8527.334563781274
37,5990.273605494527
38,-6617.314974424895
39,4180.086243987549
40,2879.417558818357
41,-1129.783598435577
42,7497.368818989722
43,5538.2118978207
44,1615.3028844222426
45,-663.297441423405
46,-1348.9267255682498
47,-2686.5746781558264
48,1645.19940080191
49,-2799.030668839114
50,-7161.411502694478
51,-9074.929062420037
52,933.6348767699674
53,-10684.319107288262
54,8233.561405193293
55,-19896.925042485353
56,693.0634154614527
57,-10947.55340601923
58,2991.5885941633023
59,6202.8255548404995
60,-1254.9296332055237
61,0.0
