,0
0,1000000.0
1,1000546.6169482878
2,1001667.2444900734
3,1002427.7225270211
4,1002001.6104508131
5,996334.3768687923
6,997043.3430230692
7,993366.8980160821
8,990720.3635033509
9,993022.542056293
10,994650.7096772164
11,999977.4470956975
12,999648.0810540046
13,1003407.6485251645
14,1002292.8622392813
15,1006738.5354309015
16,1008922.5566917784
17,1000155.6552847605
18,1007340.6162328884
19,1015316.8949822505
20,1017776.2988909322
21,1023846.6552962058
22,1025768.1031928927
23,1023412.6707532089
24,1025766.2402171394
25,1026372.7103968431
26,1035486.3524702695
27,1041034.3983989111
28,1033889.5668118412
29,1043777.9183883772
30,1043072.9601537748
31,1047193.2001735171
32,1042249.8435237469
33,1036559.9724872471
34,1039612.5237489095
35,1046788.7511419479
36,1038579.9383255692
37,1038638.9895429102
38,1024641.1151828963
39,1034618.3751891269
40,1028243.6863419075
41,1014061.4103912504
42,1024733.5388394075
43,1041337.3829615586
44,1039959.384171776
45,1030336.7064473949
46,1019862.500119146
47,1031292.7634538367
48,1025362.5538740086
49,1031242.6748323689
50,1040645.6184437016
51,1025888.7176202137
52,1000693.0743112712
53,1005467.2113704757
54,999345.2468945696
55,1007843.3841505048
56,1021060.6443294507
57,1029006.2138081619
58,1024658.5484962584
59,1026850.2391728788
60,1024642.1237644901
61,1029021.5983180389
62,1040203.6680069558
63,1046753.5708552146
64,1051070.9695497032
65,1049398.553720115
66,1060571.4493969502
67,1062762.4703783859
68,1062968.8659903328
69,1060282.893824029
70,1059254.3717699533
71,1059365.653430097
72,1055458.544037014
73,1057309.3379821156
74,1058161.826984706
75,1056486.4809118959
76,1056756.8930309552
77,1056506.3663119376
78,1054898.8019334865
79,1055244.556510785
80,1049249.332753845
81,1059332.5632128075
82,1066932.7697379638
83,1065116.919560603
84,1061727.882919841
85,1056232.4027845406
86,1061012.4643340004
87,1054409.9190405826
88,1055526.0844537686
89,1054801.4036553008
90,1043181.418976216
91,1022435.4405610771
92,1020852.6926311003
93,1020265.1545442747
94,1016788.853445525
95,1012920.6597278
96,1018080.0369742637
97,1023463.6869731379
98,1018597.7664970283
99,1005302.9943069655
100,1005674.7222367652
101,1009713.7821930579
102,1008032.4584624447
103,1004645.116321595
104,1007619.954484979
105,1005466.3633272157
106,1003680.1302214998
107,1014601.0827610652
108,1027228.4829624661
109,1034468.4100636085
110,1034602.7102946604
111,1038507.2188688407
112,1043992.3201153608
113,1047938.6400910219
114,1062127.1631496155
115,1065116.1422583223
116,1056300.8009956463
117,1053287.3475035357
118,1047876.3397887626
119,1039859.1326519934
120,1045134.5390660939
121,1048047.3824321872
122,1041296.5202596204
123,1044591.6467406063
124,1043176.9459409862
125,1036702.203292167
126,1039448.4723758702
127,1028112.8091930065
128,1021930.1321086783
129,1025206.2154107533
130,1047883.5719982922
131,1057145.3476530283
132,1061389.3561786755
133,1053502.1666548043
134,1063155.3656159
135,1072600.5598084861
136,1073756.1849124907
137,1071662.349989467
138,1077232.6224289977
139,1072119.1332979472
140,1078812.4813743616
141,1084226.4529370207
142,1088224.0932848009
143,1095926.8758813115
144,1093992.33561448
145,1088911.2364969482
146,1091482.265738419
147,1093052.2869684205
148,1096926.310828739
149,1106438.1797441163
150,1095763.9445255313
151,1105129.9090115635
152,1107004.8137144397
153,1106745.763443674
