,0
0,3321.891488921363
1,629.863061482436
2,17033.499547547195
3,6081.356588659575
4,9062.22686891642
5,1192.6277373663615
6,8244.18130469846
7,202.39274028805085
8,1131.6194872076157
9,-283.7229847256094
10,2292.6386718081776
11,-4111.464693532907
12,3723.939033057657
13,-827.4343978860416
14,194.15937217255123
15,-1788.8988284256775
16,-1870.3135239086114
17,-2587.4632771479664
18,-942.981935777585
19,-2843.8578613293357
20,1084.3284023395972
21,1047.6760898696957
22,5987.298781998223
23,-1874.0615519776475
24,-620.5973677241709
25,-1381.420929824002
26,3681.8579827821814
27,-2196.8071892233565
28,364.16222933179233
29,-3006.6828319753986
30,226.15462465106975
31,1513.435691773193
32,-2720.237407037872
33,-263.55024134996347
34,-250.15620082232635
35,-1773.54461411573
36,-2616.0620749504305
37,-1228.5753431612393
38,2519.3960060103564
39,-690.822862574365
40,-1100.9583445426542
41,431.16926451190375
42,674.0314894060139
43,1199.2094096163055
44,211.45858217251953
45,-894.5706044856925
46,-8174.404767488129
47,5092.647181841545
48,-6828.507319399156
49,-2523.099288122379
50,3835.714618718368
51,-2442.5599087191513
52,648.8973695092136
53,-867.3590484405868
54,4256.791207973845
55,1847.505894808448
56,-3298.456979460432
57,-4556.1630324221915
58,4759.678652267321
59,3833.832760374411
60,-3746.5148368439404
61,3241.5138821116416
