,0
0,6597.9545348885
1,19344.944740858395
2,-1227.3591825633775
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,-3291.1218711836264
51,1472.2712761329021
52,-1495.4409398753196
53,-21975.268740509637
54,-17893.97293177736
55,29361.075473440345
56,-15671.741060357774
57,-1099.2524950644001
58,13233.108243453316
59,-24137.39407895459
60,19473.386593329953
61,10088.318257990526
