0,1000000.0
1,999440.0951953351
2,995277.2340157201
3,988119.6734069709
4,985602.7289986481
5,985927.6956583292
6,988659.6837438802
7,977132.8241953067
8,984355.9166858088
9,970190.0044236823
10,967985.0719907829
11,956491.6448780211
12,961970.201181307
13,976128.5016144877
14,961510.7611179024
15,975348.4662583069
16,960653.422108906
17,969493.361528249
18,991610.8880496983
19,989719.5464144711
20,975355.7606049017
21,995000.9045346926
22,1006340.856329583
23,994563.7920780788
24,984012.4415931813
25,979115.6804623755
26,968002.9976301515
27,953245.1337600668
28,973221.8896983971
29,989292.1741978576
30,1010624.0542836585
31,1005915.191589337
32,1000753.9480321541
33,1015854.1919691783
34,996157.2198541492
35,999897.8868708909
36,1011660.1676033412
37,1013907.8676804439
38,1010982.2392336228
39,1038864.5742529229
40,1039733.3379228464
41,1047714.0664926484
42,1057119.1800749565
43,1063281.9256591287
44,1046648.7975388045
45,1053842.9423402695
46,1054892.0851015514
47,1072061.1430202825
48,1072553.4475316769
49,1073658.6473183928
50,1084032.1848093425
51,1098422.5201211295
52,1108788.4910670188
53,1109000.5913403218
54,1104428.54140156
55,1092862.6910019729
56,1096024.816449225
57,1095326.918821598
58,1102270.9225950406
59,1105773.8610419652
60,1103299.7732792736
61,1107616.1755544036
62,1102739.9039819385
0,1102739.9039819385
1,1101403.4449141824
2,1085645.9281555226
3,1091527.0681895372
4,1092721.690702689
5,1108557.8139298947
6,1127934.1265221038
7,1129291.1882163817
8,1121542.568981946
9,1122217.1478098785
10,1128692.9848906992
11,1128645.8797868686
12,1124285.5319097382
13,1126652.8025131575
14,1120614.3880998234
15,1129349.2719429806
16,1122189.7020244547
17,1103961.0357462636
18,1095931.2787584097
19,1097389.5531431155
20,1088087.4271843317
21,1074882.0596343402
22,1069276.4017023966
23,1073318.0668185444
24,1063171.8134060556
25,1078590.2838320504
26,1071309.3905759228
27,1066687.1354737144
28,1055257.9509505932
29,1074842.0565399572
30,1066858.753784258
31,1065934.797441253
32,1058402.9018058649
33,1066447.87699376
34,1072648.8541237547
35,1085105.2297420497
36,1099652.5267202964
37,1098013.3911665445
38,1099475.9710500655
39,1092515.6735342562
40,1089285.5356611297
41,1093256.7999865152
42,1098460.288006576
43,1111060.3716995767
44,1115773.3603611118
45,1119741.2049924168
46,1118146.2611812796
47,1107435.368992516
48,1095234.5302802585
49,1088532.3023342162
50,1085637.5633591795
51,1088638.948828775
52,1088035.3620949923
53,1094810.188778711
54,1096834.444289607
55,1093742.2346423136
56,1109176.11615164
57,1061925.0018947292
58,1036786.0866639465
59,1044294.3892282674
60,1063562.2638409408
61,1079982.138258581
62,1080536.9224636503
0,1080536.9224636503
1,1066148.1104396014
2,1067177.613538032
3,1088115.6083625846
4,1096362.6597746182
5,1107093.4241759176
6,1105338.2592269485
7,1116789.5100030026
8,1120599.913370897
9,1124400.7193763133
10,1125383.8018428162
11,1129383.7810164744
12,1123196.7260319057
13,1123701.0830465883
14,1115097.377567079
15,1124661.2712145706
16,1148277.7665152517
17,1146214.148839385
18,1146492.5296250815
19,1145693.1350563937
20,1134892.5531108547
21,1144324.250367444
22,1143724.72565222
23,1155626.3308955166
24,1162056.783376902
25,1161023.7184485877
26,1154932.6672037994
27,1160277.0014874812
28,1157314.2533294563
29,1168994.716143615
30,1166948.897627828
31,1166209.7384766762
32,1165989.3179459327
33,1166325.3860413705
34,1163199.4122005235
35,1166363.7005598613
36,1160131.5329023905
37,1158581.0015571455
38,1153408.1254157599
39,1158799.857422244
40,1151781.295878761
41,1147356.7923273058
42,1148009.072213694
43,1156468.7261189804
44,1161521.3551805841
