,0
0,-1866.4733156189322
1,-98.31529858149588
2,2051.1460411285516
3,-221.65110826143064
4,0.0
5,0.0
6,0.0
7,-110.06142873433419
8,-18.991756555624306
9,42.760999999940395
10,62.49648387893103
11,-13.55404767463915
12,-2.3503970755264163
13,0.0
14,0.0
15,0.0
16,0.0
17,-648.041247385554
18,-39.34386473149061
19,-344.6003747629002
20,427.4801588342525
21,89.50361916888505
22,-10.196783382445574
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
