,0
0,2465.3184732621303
1,-18513.992171827704
2,1719.3588911804836
3,-1063.4111521131126
4,8468.154594212887
5,15437.484123259317
6,346.84924773778766
7,-2491.067973329453
8,2194.4817056858446
9,7220.467939692317
10,1440.0438584112562
11,-12415.009126639925
12,651.341877365252
13,-3494.2459311780985
14,3950.48050615564
15,-2014.0874025607482
16,-13141.876363038551
17,-4560.989795863279
18,7517.321132348268
19,-8428.293641957105
20,-7864.48978757835
21,-4395.793246760848
22,1891.2017420025077
23,-2121.2308854850708
24,12080.367004587315
25,-13273.073095196858
26,691.1490922182566
27,-11833.786304949666
28,11226.626009124098
29,-9374.253540985403
30,-6332.623681536643
31,2527.884418345173
32,6826.730748397298
33,1770.3876708502648
34,12546.293791836593
35,5770.205521681579
36,-4118.967905139318
37,2813.173458243604
38,-6244.312524457346
39,-1902.8411288647912
40,4400.15250352968
41,1116.2470641888212
42,7365.4773464403115
43,-1072.8610330186784
44,3862.0211942330934
45,798.821824392071
46,-3649.7584967514267
47,-9064.250413770089
48,-2539.0023216868285
49,-3638.2269427049905
50,3733.0265278777806
51,-13.36839081288781
52,4397.79369646369
53,2741.5151785104536
54,-2109.647800849052
55,8623.084292376414
56,-33916.62565034756
57,-19330.82680709113
58,6755.971749834949
59,18153.278012448107
60,5444.102563073742
61,1312.4849223119672
