,0
0,-1097.4143361761235
1,7587.113872135524
2,-3268.8762518235017
3,-2157.026655931957
4,9948.779327783268
5,-5280.223419496091
6,3782.7513064800296
7,-3359.492913765367
8,2578.3165646218695
9,-2080.4530187067576
10,74.72028429573402
11,1559.734286101535
12,10873.229140535463
13,-1177.5797594173346
14,3840.0990547121037
15,609.4427503636107
16,-8856.01322799665
17,-3551.6457115360536
18,-3278.753331668442
19,-484.72001282987185
20,-8239.19618990901
21,-2232.485762450611
22,-5766.192375137005
23,-2735.553442867007
24,11366.545288618188
25,3205.6397631156724
26,6093.307624088833
27,123.42249866877683
28,1693.6812117937952
29,-4076.275182222016
30,3459.737013339298
31,2849.7306783071253
32,-311.04767974466085
33,-1237.0669637981337
34,3512.4818193500396
35,789.696708376985
36,831.094035311602
37,2166.700343686156
38,-1504.5134536668193
39,2121.446297110757
40,-3905.963747039903
41,-638.6314841192216
42,1517.0814104969613
43,-1562.4235156707
44,203.60883746831678
45,4123.999110097764
46,-1402.0756972215604
47,3319.774848201545
48,2013.1388474896085
49,1578.5144974829163
50,-3081.0565335948486
51,-877.8391134140547
52,599.5087171650957
53,2278.3004844165407
54,317.4168603308499
55,-901.9789990494028
56,287.0017133275978
57,36.004581169458106
58,-11.204833289375529
59,-2467.389501953963
60,600.9870666898787
61,-1945.648624938447
