,0
0,7968.912722984562
1,6458.944329861319
2,-1224.613959260285
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,-2167.713757276302
51,1129.1658247970045
52,-2425.7495859679766
53,-15557.584377571242
54,-10364.5467563672
55,19095.049571624957
56,-8901.565784348408
57,1706.213987039635
58,3344.2938553518616
59,-12003.047244874062
60,19482.492325394647
61,9613.562941440381
