,0
0,12126.928480675444
1,7370.497523210943
2,-1619.6073842046317
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,-2133.3238936413545
51,108.84741592151113
52,-751.2029501970392
53,-7798.621776727494
54,-6091.098826198373
55,13009.031586271012
56,-9893.701374402735
57,802.6996311852708
58,7148.774781003362
59,-16003.506530924467
60,14293.317635806743
61,10338.235346871428
