,0
0,-16485.664969188627
1,2426.931116780266
2,12330.446450807154
3,-7101.946322103031
4,11756.809081909014
5,-4353.226370648248
6,10293.916730163386
7,9783.068298811559
8,-9381.015525816241
9,-6720.716946542496
10,-1427.2740594276693
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,-62.41450327029452
29,-98.40530906175263
30,174.7761217399966
31,4792.034644819796
32,-2930.2697516167536
33,973.5464291763492
34,-873.2845292005222
35,-1414.3004969411995
36,-6611.843383417232
37,5832.482007492101
38,-4869.543316176161
39,6699.881937036291
40,5312.794190468732
41,7.217821191530675
42,7700.012710451148
43,-357.70223227515817
44,1934.954084200319
45,-651.7063335957937
46,762.8842433709651
47,-3611.258795140777
48,-1789.5532394158654
49,-3637.1970093294512
50,-3029.4516350997146
51,-12770.193388666725
52,-1888.9323902104516
53,-9460.146472200984
54,2113.0862993062474
55,-16148.526386716869
56,2300.7878609073814
57,-7706.061253454536
58,10490.038459178759
59,1518.7700131840538
60,-1279.126627824502
61,0.0
