,0
0,8063.935797956539
1,-10953.531186897308
2,1818.594479442574
3,-1621.5056183189154
4,10632.978711914038
5,12500.788898647763
6,1247.5428430929314
7,-986.3068683703896
8,5852.7325951757375
9,2670.3133660745807
10,-4076.9069664624985
11,-5488.453388827853
12,-6473.012955932645
13,-4404.857853427762
14,1860.3313374067657
15,558.569898999529
16,-12658.13275165623
17,-5069.279534575297
18,9357.507213901961
19,-7921.465825452935
20,-6626.906563492492
21,-3239.9705925644375
22,1254.2044759620912
23,-3040.0407332740724
24,12675.543745672796
25,-12104.752599691506
26,27.091276863357052
27,-13573.751029102481
28,9943.211187125067
29,-11213.376295738854
30,2635.115584121668
31,-9445.801100973971
32,4548.342698931461
33,-953.1942507225322
34,15664.70193576545
35,7092.057847689954
36,-4714.584500707919
37,4179.901617871132
38,-965.557880934095
39,2465.790116353659
40,6502.288191054948
41,225.7817267968785
42,8071.773737421026
43,-649.3980460434686
44,8194.12293145759
45,-4116.592153461417
46,-4811.432501935633
47,-10219.734321323922
48,-3878.2328643638175
49,-4072.480616341345
50,4417.50523641007
51,-5240.199026397662
52,5430.128513416043
53,3396.4558924154844
54,-3188.3417386682704
55,18837.700421636226
56,-46517.65376337594
57,-19656.94509077957
58,17821.167135867407
59,22995.92386679456
60,5574.942094607279
61,274.0131769522559
