,0
0,632.2186565021984
1,5208.549181101844
2,-344.72988004330546
3,269.0517443739809
4,3174.343246176373
5,-395.7627293879632
6,625.1971985821147
7,-529.3011852786876
8,-1045.1598374955356
9,-1514.3931216229685
10,3726.948888604529
11,-956.5442084036767
12,1955.2491608790588
13,-1557.874732804019
14,2184.8183208678383
15,-2948.9482050039805
16,-200.15738995117135
17,-1301.1044716930483
18,782.5927731150296
19,-659.0102194878273
20,47.220116939395666
21,499.29682924225926
22,77.11503397254273
23,-91.76685410970822
24,-45.96639420976862
25,-7.627478617010638
26,-21.016082176705822
27,-88.55868613347411
28,172.00530453189276
29,-555.8983291983604
30,-262.00154281035066
31,1872.3788800851908
32,-73.39817027491517
33,282.27289292705245
34,540.020358795533
35,-237.12474999483675
36,49.58630590909161
37,197.7818427872844
38,200.88182451436296
39,117.1445410088636
40,906.3565467151348
41,-492.7811903490219
42,-105.93411299563013
43,-67.32512412243523
44,-244.16391169908457
45,105.80800232989714
46,83.50194977363572
47,97.6217151125893
48,-137.8338058225345
49,192.34262080537155
50,-170.254584209295
51,116.80372032197192
52,604.7466891249642
53,5.698005717014894
54,62.30742515041493
55,320.7758559277281
56,-13.241018375614658
57,-14.116100007900968
58,112.69402783573605
59,-47.72084897616878
60,-434.76603843597695
61,19.61225302540697
