,0
0,-51.789642905583605
1,121.792917316081
2,-14.004981018137187
3,191.0393832703121
4,-70.90689677372575
5,-212.3969419412315
6,901.296987792477
7,-74.01584381400608
8,167.9211794002913
9,386.07556515629403
10,-255.2278582979925
11,235.28434536140412
12,-117.63564196717925
13,83.73636010754853
14,-23.535744335968047
15,5.228650865145028
16,395.9079862316139
17,-256.27600799896754
18,-2.411820572335273
19,-33.79903184832074
20,0.12849357770755887
21,-170.66305017354898
22,-116.0105472614523
23,-79.075468380237
24,6.1614242198411375
25,763.0038004834205
26,82.96717754472047
27,-134.28061539726332
28,130.15576969273388
29,-62.54537992714904
30,75.10687099047936
31,11.07927257171832
32,15.025788758415729
33,5.395955908112228
34,-73.33541329414584
35,-27.942238011863083
36,-273.76252775802277
37,68.28537770011462
38,-230.53595870896243
39,-68.4122807730455
40,-11.507457934785634
41,-163.3449028232135
42,-90.10243804194033
43,165.6941169523634
44,29.66244055633433
45,561.4136401729193
46,7.082215610425919
47,192.7177687222138
48,-253.30882954830304
49,-165.87324973917566
50,-70.95309428707696
51,192.73033905704506
52,-511.3178533387836
53,-56.7910167821683
54,46.84635935956612
55,-92.04447798547335
56,2.0020748316310346
57,737.2193041522987
58,1732.4257559792604
59,-2378.7104200487956
60,-94.2516194798518
61,0.0
