update,pg_mix_loss,pg_ex_loss,v_mix_loss,value_ex_loss,policy_entropy,policy_loss,intrinsic_loss,r_in,r_ex,last_v_mix,last_v_ex,ret_mix,ret_ex,actions
500,3.2623,0,1.3842084,0.7013181,42.403313,2.976687731742859,0.701318085193634,[ 0.30986175  0.05630618  0.0480387   0.85604924 -0.05046129],[-0.53088117 -2.6449833   1.1685814   0.580199    0.4417547 ],[1.5952145],[0.44752774],[0.50025939 1.04155612 3.72377718 2.58100587 2.02101704],[-0.59117929 -0.0609072   2.61017788  1.45615809  0.88480716],"[[-0.13341464  0.7835261   0.9431925   1.         -1.         -0.32408363
  -0.77848876 -0.06394566  0.8571308  -0.59196025  0.5144371  -0.0922504
  -0.47784477  1.         -0.95091766 -0.48993492  1.         -1.
   0.13678637 -0.68830365  0.42887646 -0.58001226  0.99936044  1.
   0.06073188  1.         -0.52500963 -1.          0.21968101  0.24739127]
 [-1.         -0.4675135  -1.         -0.03826994 -0.75192946 -0.40514925
  -1.          1.          1.         -1.         -0.3582224  -0.41803244
   0.26913515  1.          1.          1.         -0.37236136  0.7091308
   0.4502408  -0.03338872 -0.69477063  1.          0.7339569  -1.
   0.5533604   0.8091684   1.          1.         -1.          0.7024724 ]
 [-1.         -1.         -0.0851486   0.99442995  0.06378975  0.06324171
  -1.         -0.46001247 -0.8867196  -0.7445484  -0.40494516 -0.12704939
  -0.22373916  0.5753758  -1.         -0.0202905  -0.48494464  0.18216196
   0.08123743  0.3575049   0.49020588 -0.29827476 -0.1295489  -1.
   0.5738621  -1.          0.15930074 -0.28859657 -0.6041787   0.3487389 ]
 [-0.18961462  0.09464007  0.57538706  1.         -0.9658229   0.6611281
   0.5119968   0.15853731  1.         -0.27906877  1.          1.
  -0.40981203  1.         -1.         -1.          0.5234876   0.79342544
  -0.07455906  1.         -0.26537445  0.14534707 -0.45225415  0.1923633
  -0.29817134  1.         -0.7722359   0.15448165  0.60847825 -1.        ]
 [-0.08966661 -0.42194572 -1.         -0.3872176  -0.14515884 -0.6302016
  -1.          0.8884957  -1.          1.         -0.8152659   0.7384984
  -0.60159135  0.5844668  -0.3008482   0.42654088  0.02448135 -1.
   0.17175224  1.          1.          0.0920205  -1.         -1.
  -1.          1.          1.          1.         -0.6973827   0.15508005]]",
update,pg_mix_loss,pg_ex_loss,v_mix_loss,value_ex_loss,policy_entropy,policy_loss,intrinsic_loss,r_in,r_ex,last_v_mix,last_v_ex,ret_mix,ret_ex,actions
1000,53.922913,0,4.6814227,2.7674563,41.433,53.97672488212586,2.767456293106079,[ 0.7968191   0.4869543  -0.7637716   0.01545875 -0.7098211 ],[ 0.04784181  2.7639256   0.6026354  -0.21151492  0.3351278 ],[2.0839586],[2.3583333],[5.47328468 5.48024532 2.74375734 2.16274945 2.39824684],[5.73421231 5.74380858 3.00998286 2.43166412 2.66987782],"[[-0.9896161   0.78798276 -0.6605124  -1.          0.8220248  -0.45735306
   1.          1.         -0.6707778  -1.          0.3048399   0.354289
   0.44453394  0.9715611  -0.33171263 -0.6317822  -0.54514134 -0.0713095
  -1.          0.16086215 -1.          1.         -0.28284225  0.8203559
  -1.          0.5425999  -0.42104483  0.6441032   0.68735373 -0.34463936]
 [ 1.         -1.          1.          0.23412648 -0.70078754 -0.7690901
  -1.          0.5001306   0.29590344  0.41173548  0.38081956  0.20390956
   0.48569968  0.50467116  1.         -0.70182264 -1.          0.79761034
   0.531121   -0.8788073  -1.          1.         -1.         -1.
   1.          0.46103388  0.03272742  0.5638003   0.75315654 -0.59077007]
 [ 1.         -1.         -0.39509195  1.          1.          0.43929094
  -0.7223563  -0.24064052 -1.          0.35054308 -1.         -1.
  -0.95919025 -0.46128327  0.7025003   0.6157943   1.         -1.
   0.58412945  1.          0.48234564  0.8421836   0.26462778  0.16320261
   0.0918093  -1.         -0.0516331   1.         -0.7645272  -0.35141888]
 [-0.09764731  0.5487746  -0.9134261  -0.10997811 -0.22987089 -0.56997246
  -0.885822   -1.          0.83277094 -1.          0.53127384  1.
   0.36912116 -1.         -1.         -0.2821805  -0.80480146 -0.24872145
  -1.          1.         -1.          0.48958576 -0.97238684  0.7764657
   1.         -1.          1.         -0.80125207  0.98993814 -0.40110436]
 [ 0.5542005  -0.69696885 -0.66792375  0.78939664  0.02334343  0.16008447
  -1.         -0.10416031 -0.5660379   1.         -0.59001863  0.1904532
   0.6804113  -1.         -0.11044884  0.04573709 -1.         -1.
   0.6714975   0.9838744  -0.00321487 -0.76692927 -0.87920845  0.63909554
   0.13437     0.7076123   0.17341107  0.758628   -0.34683797  1.        ]]",
update,pg_mix_loss,pg_ex_loss,v_mix_loss,value_ex_loss,policy_entropy,policy_loss,intrinsic_loss,r_in,r_ex,last_v_mix,last_v_ex,ret_mix,ret_ex,actions
1500,113.076866,0,13.393537,3.9551854,40.389256,114.01232725143431,3.9551854133605957,[ 0.7042671   0.37266082 -0.03930362 -0.29031962 -0.6608334 ],[ 1.7287655  -1.4471868   0.43771684  3.1847966   1.40772   ],[0.6153897],[-0.95495087],[5.75274141 4.06462214 5.56748381 5.18158279 2.01695578],[4.25936315 2.55615925 4.04378392 3.64249199 0.46231861],"[[ 0.10681267  1.         -1.          1.         -1.         -1.
  -0.04249245  0.84563524 -0.03790961  0.5421413   0.54762787 -1.
   0.264861   -0.06352754 -1.         -0.73236114 -0.12344762  0.02697137
   0.16889285  0.7107581  -0.39180756 -1.         -1.         -0.74413097
  -0.3732804  -0.05690629 -0.28088886  1.         -0.3364328   1.        ]
 [-0.27437705  0.41414878 -0.4496664   0.55721426 -0.09130295 -0.948911
  -0.3274472   0.67735416  1.         -0.1254755   0.8118218   1.
   1.          0.33558196 -0.27114466 -0.7836754  -0.7892748   0.25789127
  -0.38741037 -1.          0.36443347  0.3653689  -1.          0.75699866
   0.11772415  0.14736506  0.22192073  1.          0.01200575 -1.        ]
 [-0.01556745  1.          1.          0.8283718   0.22606295  1.
  -1.         -0.29840916 -0.07741567 -0.11878762 -0.23956889  0.30916476
   0.5050188  -0.8680293  -0.732373   -0.42938942  1.          0.61850214
   0.22542548  0.4395593  -0.94499576 -0.45319372  0.96504897  0.41677132
  -0.09450772  0.4897815  -1.         -1.         -0.01208575  0.47884682]
 [-0.36734796 -1.          0.02445084 -1.         -0.38864207  0.42170128
   0.5784095   0.6456571   0.7992463  -1.         -0.23786147 -1.
   0.3889033  -0.39622802 -0.19426225  0.77961344 -0.26867163  1.
   0.63318074  0.3217009  -0.13707691 -0.5349214   0.96266264 -0.36201566
  -0.74904144 -0.50959665 -0.2012803  -0.8180586   0.40215674 -0.6012765 ]
 [-0.60415643 -0.1655282  -0.33406237  1.          1.          1.
  -1.          0.8676974   0.24661641  0.6221969  -0.46295482 -0.75143033
  -1.         -0.18308654  1.         -0.38855624 -0.10136859  0.21004967
  -1.          0.32219487 -1.         -1.          0.11640523 -1.
  -0.4305402   1.          1.          0.7282286   0.33665752 -1.        ]]",
update,pg_mix_loss,pg_ex_loss,v_mix_loss,value_ex_loss,policy_entropy,policy_loss,intrinsic_loss,r_in,r_ex,last_v_mix,last_v_ex,ret_mix,ret_ex,actions
2000,-65.590805,0,5.7705913,6.9530396,39.0614,-65.40435994148255,6.953039646148682,[0.46082562 0.7040933  0.39027008 0.57887876 0.51803106],[-0.23207204  0.1245676  -1.4383926  -2.1857731  -0.13282132],[4.3022943],[8.228795],[0.32447917 0.56217294 0.44202559 1.89941236 4.12644999],[4.05854235 4.33395393 4.25190539 5.74777579 8.01368578],"[[-5.43149233e-01 -1.00000000e+00  1.00000000e+00 -4.51222807e-02
  -1.00000000e+00 -5.53979799e-02  9.15735960e-04  2.76274323e-01
   1.00000000e+00  1.83384389e-01  6.67800128e-01 -4.72009122e-01
   3.79442573e-02  9.34526563e-01 -1.00000000e+00  2.02410012e-01
   7.27572203e-01  1.00000000e+00  1.00000000e+00  9.45200086e-01
  -1.54642075e-01 -4.43487614e-03  6.08751595e-01  1.00000000e+00
   1.00000000e+00 -1.00000000e+00  6.02020085e-01 -1.00000000e+00
   3.35883051e-01 -1.00000000e+00]
 [ 4.45209801e-01  1.00000000e+00 -2.32624352e-01  1.68235451e-01
   9.07984972e-02 -6.03220537e-02  2.24934876e-01  1.00000000e+00
   1.00000000e+00 -7.07405329e-01  4.77839887e-01 -1.00000000e+00
   1.00000000e+00 -3.26792657e-01 -2.51109779e-01 -1.51660383e-01
  -5.39026260e-02 -7.55503535e-01  1.00000000e+00  5.36130428e-01
  -1.00000000e+00  2.65640318e-01  5.95129371e-01 -7.72222400e-01
  -1.00000000e+00 -8.07640374e-01  9.25462782e-01 -1.00000000e+00
   1.86722443e-01 -7.86557317e-01]
 [ 1.00000000e+00 -1.97209880e-01 -1.00000000e+00  3.00235540e-01
   2.61040092e-01  9.52620208e-01 -3.66708815e-01  1.00000000e+00
   1.16867661e-01  7.66782403e-01 -8.99893790e-03  1.14042774e-01
  -1.83272079e-01 -6.24018461e-02  1.00000000e+00  1.00000000e+00
  -2.10601330e-01  4.55626249e-01  9.19613838e-01 -1.56965896e-01
  -6.49041176e-01 -6.45828724e-01 -9.14657056e-01  2.86544144e-01
  -1.00000000e+00  4.59374711e-02 -3.96844268e-01 -1.00000000e+00
   7.47143328e-01 -5.97780466e-01]
 [-1.49072828e-02  1.00000000e+00  5.58644176e-01 -1.17550828e-02
  -1.00000000e+00  6.80800080e-01 -1.00000000e+00  7.03884900e-01
   8.77503574e-01 -4.82003391e-01 -1.00000000e+00 -1.64385617e-01
   1.00000000e+00  1.00000000e+00 -2.29696155e-01  1.96848899e-01
   1.00000000e+00 -8.72705877e-02  1.00000000e+00 -1.04880035e-02
   2.12814420e-01  4.83298540e-01 -1.00000000e+00  2.91085899e-01
   1.05646700e-02 -1.00000000e+00  3.60720247e-01 -1.00000000e+00
   2.44470518e-02  2.24667937e-01]
 [-3.29942517e-02  1.00000000e+00 -1.94711491e-01 -3.80880624e-01
  -8.51600111e-01 -7.19239831e-01  8.16648662e-01  4.34943616e-01
   5.94508767e-01 -1.00000000e+00  5.95769823e-01  5.64267933e-01
   2.30230689e-01 -7.49900192e-02 -7.60846615e-01  1.00000000e+00
   1.00000000e+00 -2.83726990e-01  8.46482277e-01  5.30133784e-01
   1.00000000e+00 -7.36569345e-01  9.34243321e-01  1.00000000e+00
  -1.00000000e+00  6.56731725e-02 -1.00000000e+00  2.71536112e-01
  -4.89987016e-01  1.00000000e+00]]",
update,pg_mix_loss,pg_ex_loss,v_mix_loss,value_ex_loss,policy_entropy,policy_loss,intrinsic_loss,r_in,r_ex,last_v_mix,last_v_ex,ret_mix,ret_ex,actions
2500,-55.446037,0,3.166226,2.8131056,38.341656,-55.5128312587738,2.813105583190918,[-0.22770962  0.5841177   0.48574716 -0.29635888 -0.85849094],[-0.39354548  0.4551213  -0.8366522   0.73735374 -1.8150421 ],[6.820957],[10.434903],[4.69561555 5.1405667  4.73277312 5.62568216 4.93770547],[8.1324422  8.61210877 8.23938127 9.1677106  8.51551198],"[[-1.0000000e+00  5.7204139e-01 -2.0372729e-01  2.7915823e-01
   2.6790303e-01  1.0000000e+00 -9.6667635e-01 -7.1217179e-02
   4.3120086e-01 -2.6421124e-01 -9.8323947e-01  1.0000000e+00
   1.0000000e+00 -1.0000000e+00 -2.4834307e-01 -5.0638449e-01
   1.3875255e-01  1.0000000e+00 -1.8945447e-01  1.0000000e+00
   1.0000000e+00  9.5095456e-01 -3.3758968e-01  2.8601795e-01
   1.8850379e-02 -2.0697010e-01  7.0671749e-01 -3.7620890e-01
  -7.4567512e-02 -1.0082181e-01]
 [ 6.5319741e-01  1.0000000e+00 -9.1007316e-01  5.4411238e-01
   1.0000000e+00  1.4742267e-01 -1.0000000e+00  9.3177319e-01
   6.8771785e-01 -4.5823398e-01  8.9355165e-01 -6.1848350e-02
  -5.2911413e-01  3.0831319e-01 -6.2831324e-01  1.0000000e+00
  -4.0248469e-01  1.5733367e-01 -3.2346499e-01  1.0000000e+00
   2.3690590e-01  1.0000000e+00 -4.8000351e-01 -1.0000000e+00
  -1.0000000e+00 -2.5925207e-01 -1.6333576e-01  4.5594311e-01
   9.4018197e-01  7.5935680e-01]
 [-1.0000000e+00  3.0771035e-01  1.5671542e-01 -4.7251406e-01
  -9.8066872e-01  4.5032775e-01 -8.7028019e-02  2.8771061e-01
  -9.2553097e-01 -1.8508974e-01  7.2002947e-01  5.6681740e-01
  -8.3672798e-01  8.3942139e-01  1.0000000e+00  3.3268109e-02
  -5.0099772e-01  5.4595572e-01  1.4307119e-01  8.2184684e-01
  -2.0447537e-02 -2.3623450e-01 -7.7183461e-01  2.0688367e-01
   6.6180611e-01  3.7544531e-01  1.0000000e+00 -2.6132745e-01
  -2.2916475e-01 -1.0000000e+00]
 [-1.5406626e-01 -9.8155624e-01  1.0000000e+00 -7.9036474e-01
  -9.2227265e-02 -2.5109938e-01 -7.2082680e-01  2.9506448e-01
   4.4098428e-01 -9.0532207e-01  5.1103246e-01  1.0000000e+00
   7.1809240e-02  2.7778754e-01 -1.0000000e+00  2.1949138e-01
   4.5688957e-02 -4.8026305e-01  1.0000000e+00 -7.5235540e-01
  -7.4643326e-01 -9.2417848e-01 -5.8162212e-01 -7.0981912e-02
   1.2344372e-01  8.8563010e-02  3.4238133e-01 -9.7523981e-01
  -1.0000000e+00 -6.9229281e-01]
 [-7.6370746e-01 -4.9784604e-01 -1.0000000e+00 -2.6019663e-04
   3.9859354e-01  1.6361448e-01 -1.0000000e+00  5.6378531e-01
   1.0000000e+00 -6.9663966e-01 -3.3598796e-01  5.6721401e-01
  -7.3196709e-01  1.0000000e+00  1.9961472e-01  1.0000000e+00
  -6.4650381e-01  3.8496879e-01 -2.0236340e-01 -4.0392181e-01
  -1.8901846e-01  1.0000000e+00 -5.6776875e-01  9.2734849e-01
  -1.0000000e+00 -8.3372432e-01 -1.6365652e-01 -1.8631107e-01
  -1.0000000e+00  1.0000000e+00]]",
