,0
0,4844.392699725693
1,-3411.6383982761763
2,13057.041382396128
3,3362.4897307571955
4,5206.241397577105
5,899.6754536549561
6,7782.555289995391
7,-317.8946690640878
8,-1999.9330555777997
9,1866.579667053884
10,5497.97628947068
11,-4618.29085486359
12,5207.561104361666
13,-2345.5357013621833
14,-2981.033979462227
15,-4728.507002438186
16,3573.8171236820053
17,-3490.861821931787
18,2161.798189541092
19,-3785.028559747152
20,1302.2941197850741
21,596.6457578067202
22,13451.634807601571
23,-3745.4698785922956
24,-468.3139354228042
25,-1275.5903572025709
26,6571.846919679316
27,-2868.4223165798467
28,2842.6066445615143
29,-6927.586903668242
30,2104.107091762824
31,108.09113667090423
32,-1031.713341675466
33,-1116.956704694312
34,1316.35972355376
35,-2575.7434398187324
36,1246.3884960911237
37,-1105.651590974303
38,7925.282688173465
39,-1400.8159938186873
40,-1844.2724378898274
41,1343.937463444192
42,4668.7198449538555
43,2587.541427093325
44,-1441.0629993146285
45,-5162.15812295978
46,-23284.512809784384
47,16083.393498264253
48,-15038.84127583215
49,-4338.449897536077
50,10582.432548395125
51,-4627.826288606273
52,1838.9231029865332
53,742.1704465888906
54,11036.836383957183
55,4626.405375899514
56,-10352.429823919665
57,-11331.036098295823
58,6987.726354058832
59,5977.617021760903
60,-13308.48573085526
61,9872.767057993915
