,0
0,-67.40044628432952
1,-5.69668711302802
2,2927.6128317276016
3,1059.4256866765209
4,3422.9447004878893
5,178.15032404486556
6,3565.8301817699103
7,141.13681323465426
8,453.8490487934323
9,-737.524093894288
10,1426.3567339258734
11,-2993.168960399693
12,1679.1479376945645
13,-3262.3951745182276
14,319.74209983600304
15,-947.0185433807783
16,-1320.679145094473
17,-888.9912499634083
18,-3479.3028587400913
19,-2356.6557511580177
20,2247.66164464585
21,36.3868281400064
22,5725.712741748663
23,94.13378475862555
24,-22.77254106104374
25,-2018.1556425062008
26,4536.397111129831
27,-1991.054783498752
28,3689.9484538852703
29,-4033.1074051638134
30,38.40550041210372
31,2420.1678317029728
32,-3342.641319213668
33,-1458.9334484861465
34,669.4410311511019
35,-2644.949588958756
36,2.8150109846610576
37,-3231.075466101407
38,6289.452389181708
39,-1920.9619821296073
40,-3258.843290526769
41,-886.3514350424521
42,4035.8100642422214
43,4118.322716474067
44,1309.670973933651
45,-1498.6465867917286
46,-22510.84507734177
47,12412.96577491134
48,-15545.84898879577
49,-2409.155288677197
50,10465.081482621841
51,-6777.350223675487
52,1677.3724640919827
53,-38.104012804455124
54,9144.142671087291
55,4683.711223529768
56,-9965.076509002945
57,-8906.433757414343
58,7403.0848800973035
59,9286.162622000556
60,-11844.283379584085
61,9942.421537175542
