,0
0,-6855.121864672052
1,-601.1185986793134
2,-1842.379492870532
3,-2153.9254191399086
4,-7946.053739029681
5,-3944.025578229921
6,-9001.191020203987
7,11149.425294156186
8,-7079.747650594916
9,-4248.366610849975
10,25893.807986403583
11,-1585.1574564585462
12,13646.948727689916
13,11423.55682629859
14,-6853.822271648794
15,909.6103948536329
16,-2332.436785765225
17,13031.603775304975
18,-1405.1893673364539
19,28.570104168960825
20,-422.3784232174512
21,1604.9234360523988
22,756.3212067359127
23,-478.4906693936791
24,0.0
25,0.0
26,-383.97301795403473
27,-166.62037832359783
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,362.2061918291729
34,882.6745417530183
35,-210.74727223115042
36,10.11094269133173
37,-1313.8613363776822
38,-1416.3609079218004
39,3124.241449870169
40,1147.756694020005
41,-916.7388741706964
42,-3236.3998955409043
43,1158.119805777911
44,1413.1162384094205
45,7676.60681241774
46,-1277.314578802092
47,6458.22837136616
48,1566.069734849967
49,1040.2299535539933
50,1788.0638196833897
51,10077.669757559896
52,-4203.342072055675
53,-4714.4665367749985
54,-2131.395453480538
55,2971.225802652538
56,483.74336179951206
57,-8879.076577412663
58,10739.46674000984
59,-12592.545181102352
60,3276.256255455315
61,7962.685693160631
