0,1000000.0
1,999566.2922460518
2,996189.0916275014
3,989282.3883451947
4,986073.2640436976
5,987394.1120669694
6,990734.2246375517
7,979665.7332005943
8,986618.2114383329
9,971596.6948848122
10,970564.8565251036
11,959403.8712261971
12,965236.4277730767
13,976803.1317388603
14,966281.8309898146
15,978638.4927236969
16,968137.8471062701
17,975226.0358479517
18,994522.5658273413
19,990659.2593063549
20,977096.45622233
21,986740.7160023459
22,991850.9823280679
23,981902.9533516094
24,974010.5150618645
25,972772.2566973021
26,968557.3121250226
27,960710.1922826434
28,974998.7587616276
29,983865.0611991378
30,995477.2239639354
31,993632.9258898972
32,992960.198970761
33,1001594.0675844525
34,995625.9615355827
35,997697.6880412216
36,1004871.1071553635
37,1003085.9303959539
38,998000.3533895983
39,1007958.4954937594
40,1009572.3820676088
41,1009870.9483273487
42,1010294.6489418761
43,1011535.7425107098
44,1007762.664719616
45,1007849.7341476498
46,1006562.0678631694
47,1011250.3859919463
48,1011177.767298355
49,1012035.1819300776
50,1013198.9864092435
51,1016753.6987524101
52,1018039.6413524135
53,1017851.2320493952
54,1016658.3249928497
55,1015485.4969718925
56,1015057.4387064987
57,1015575.0058895493
58,1017624.0776485476
59,1020157.3230946558
60,1017953.9279846122
61,1019621.6616349416
62,1019040.7175124908
0,1019040.7175124908
1,1018478.8086252394
2,1011634.5415136841
3,1013416.376822808
4,1011966.888486174
5,1020473.3949403771
6,1031764.3186728968
7,1033265.484981623
8,1030823.9693332706
9,1036574.1016302254
10,1038983.051788903
11,1040814.5206110356
12,1031279.7083709649
13,1033278.3085312813
14,1030966.5099347942
15,1033423.2555144174
16,1036512.3768899495
17,1022451.0966891652
18,1020362.2144169145
19,1026983.6278129886
20,1017111.7558247562
21,1010394.6769772978
22,1011719.7001594224
23,1015981.7993970477
24,1011548.122505106
25,1025637.2748065541
26,1014482.0707337873
27,1014717.8096975657
28,1004258.0836858005
29,1016087.914392146
30,1006366.4210684098
31,1007049.8863092713
32,999522.7488325209
33,1003861.3696217368
34,1004096.3901128271
35,1014303.5315058886
36,1024697.7486212878
37,1024485.0923028871
38,1026328.0523612801
39,1018031.124335333
40,1016673.0221421139
41,1018066.6483009476
42,1018352.3135423478
43,1029020.138853835
44,1033016.1922427573
45,1036238.539687327
46,1035098.4879660199
47,1025167.5265475776
48,1018483.6928830326
49,1015712.4841969613
50,1013037.4150256081
51,1014661.0879268742
52,1014200.0996883432
53,1023979.0033343091
54,1023321.4029964573
55,1020817.9566916478
56,1035169.300111266
57,990660.595729493
58,970858.3940222273
59,986156.279650032
60,1004975.8739272071
61,1022436.8185401072
62,1022494.10027908
0,1022494.10027908
1,1013023.778150625
2,1012776.4700006659
3,1030525.9775311983
4,1038267.0474819267
5,1043110.6959502917
6,1040688.6584681363
7,1050314.8330833626
8,1052951.8488538263
9,1055644.4891438757
10,1056796.905818704
11,1057368.58191043
12,1052143.2584056542
13,1051166.2159951257
14,1043458.5037118638
15,1049431.6949966399
16,1062173.3027784124
17,1055623.772689049
18,1056620.5654474965
19,1053435.8915756743
20,1044655.0465243572
21,1051738.4336294662
22,1049149.989682508
23,1058099.9383456015
24,1061298.293158907
25,1063061.6746091482
26,1060169.5470868112
27,1064599.8068537258
28,1063582.711597157
29,1072773.6607721979
30,1071789.9244092545
31,1069661.7974244265
32,1069136.0498703246
33,1067201.9055380707
34,1065528.1896478191
35,1065338.2071174427
36,1060602.6504026963
37,1058380.080649765
38,1054150.9721175346
39,1057570.8677376949
40,1049293.613078024
41,1043180.0131987345
42,1044493.838320727
43,1052027.8004711852
44,1058037.2061831912
45,1059576.3552832725
46,1055582.059248104
47,1026904.2429374144
48,1041500.8207548849
49,1033520.7330785326
50,1035709.9626710966
51,1045933.1116113798
52,1038787.38228871
53,1039532.5125980086
54,1040750.4516763786
55,1052312.2431951112
56,1061330.8569604827
57,1054400.09760087
58,1046265.5573936381
59,1050869.3908209251
60,1061380.4156116012
61,1052357.3423902504
62,1061380.7325918337
0,1061380.7325918337
1,1059799.9320536957
2,1071354.343737682
3,1072011.593873508
4,1069859.5360724984
5,1081196.3983210218
6,1070908.6903045885
7,1068373.5284138545
8,1065406.310743267
9,1068743.6421938313
10,1068638.8621130693
11,1073254.2835973108
12,1078490.7405128507
13,1077945.0812243263
14,1077394.315675359
15,1085814.5512836324
16,1087716.0020591498
17,1103286.4250846538
18,1093262.644897981
19,1094388.5548211893
20,1091086.4430766315
21,1084874.6756652365
22,1077154.6523421847
23,1073066.760652885
24,1068285.9341518923
25,1090753.434946108
26,1090643.2581896998
27,1108100.4242857709
28,1111889.5003036652
29,1119494.0035294674
30,1119928.3703841276
31,1117614.4966892607
32,1118457.7826781399
33,1111027.5038341538
34,1112553.5699951467
35,1117703.035470849
36,1126573.7159233706
37,1128620.717820676
38,1132258.733700939
39,1129592.9629130939
40,1135995.4656537187
41,1131052.7993191215
42,1135886.864322066
43,1133791.369885388
44,1134369.1204232173
45,1137222.2233109104
46,1153089.007856697
47,1161235.0985522917
48,1170262.3026329146
49,1170035.8397489912
50,1172759.8961371013
51,1161914.7350143837
52,1162491.5876785838
53,1162350.778659744
54,1172817.1739119878
55,1175559.4963606205
56,1179279.7788260363
57,1177592.2347087134
58,1179365.835513715
59,1179846.5289298224
60,1170171.2530168467
61,1168784.8301417364
62,1165731.011221457
0,1165731.011221457
1,1184133.1586820309
2,1184609.5507820712
3,1191405.3985312541
4,1188645.985249029
5,1192776.9975245935
6,1197037.7504393808
7,1188065.8160802273
8,1190656.8947069831
9,1187170.869889016
10,1190017.5414868041
11,1190040.654857584
12,1194144.3762489604
13,1187646.3106903832
14,1201718.5881062837
15,1232028.2364262321
16,1238247.970671628
17,1235836.0148156008
18,1227342.8467064386
19,1216445.995877633
20,1231551.694534253
21,1225425.307820417
22,1227412.531168625
23,1233172.5881121126
24,1243826.8655159432
25,1233669.4848994287
26,1238745.3305795237
27,1246807.087365483
28,1259510.1617206498
29,1266121.5901622728
30,1272085.8258064804
31,1280254.153262837
32,1288198.969908685
33,1301899.3863266108
34,1301727.5159482406
35,1304171.1978995649
36,1308103.4131066331
37,1316962.4525357212
38,1319089.3083765032
39,1342044.2085207987
40,1334682.3760029518
41,1333751.7492570002
42,1326698.0671094698
43,1331085.533894248
44,1327726.8056001759
45,1322030.034739377
46,1315464.2583010062
47,1317639.8699416153
48,1316572.7873416434
49,1318781.1267877545
50,1316467.3728445855
51,1323186.129569268
52,1323999.7545223155
53,1301621.4852161366
54,1308027.3744662672
55,1308919.7524570962
56,1301822.504239095
57,1302247.2825266968
58,1313828.095936486
59,1313189.9066328064
60,1316623.5104232472
61,1311568.6621372628
62,1309199.6043598384
0,1309199.6043598384
1,1309154.3187120906
2,1310702.1564675535
3,1315039.6255651636
4,1309473.8001316732
5,1312157.615624943
6,1300256.9924892085
7,1295436.6346372792
8,1312777.4354158563
9,1305275.578951981
10,1305062.204343638
11,1316361.210835942
12,1319557.2942101397
13,1330439.9176004033
14,1342397.234902428
15,1334346.26792335
16,1341690.5744905185
17,1348463.6960801976
18,1339810.4062367133
19,1338470.6214880792
20,1338124.790822857
21,1338288.6252125886
22,1338607.2120838934
23,1338043.7285233564
24,1337493.3762490107
25,1337493.3762490107
26,1337493.3762490107
27,1337481.8159989892
28,1337312.485489647
29,1337312.485489647
30,1337312.485489647
31,1337312.485489647
32,1337312.485489647
33,1337312.485489647
34,1337730.0197039484
35,1338887.6750689985
36,1338590.5535853498
37,1338360.6719241564
38,1336790.1550445706
39,1336338.2461518713
40,1339188.1613784172
41,1341173.683190289
42,1339922.6016361006
43,1336815.737385683
44,1337899.0888747172
45,1337960.3299693787
46,1344423.619525879
47,1342745.2656506014
48,1348203.6379886735
49,1351974.5816807023
50,1353903.8351427375
51,1355386.2305720865
52,1365341.8319301454
53,1360829.6419136988
54,1357745.9832986577
55,1356954.0675193868
56,1358898.3823619706
57,1357317.02915977
58,1351180.581673302
59,1361078.863271716
60,1349940.6746779042
61,1354960.620136056
62,1361938.254974162
0,1361938.254974162
1,1355129.5440286333
2,1361947.2394959186
3,1364825.973629156
4,1367350.7800955763
5,1373273.0375130503
6,1377272.1818471346
7,1383155.950129008
8,1383619.563745616
9,1378904.6077187906
10,1385905.326743648
11,1379865.0868069867
12,1378551.422898386
13,1380121.506956027
14,1393066.1006889795
15,1421480.0886291752
16,1431871.846673016
17,1430439.9756266703
18,1430672.9975870657
19,1431747.6522139295
20,1433216.4451354607
21,1432611.060593303
22,1434253.4350041465
23,1435655.097869784
24,1434270.6830728683
25,1431047.0471712882
26,1418795.6963965653
27,1421177.6958493954
28,1430300.821862222
29,1432892.7316635083
30,1433475.6716372774
31,1415985.9931918504
32,1412833.9776268287
33,1414813.5701517942
34,1431501.0187907347
35,1424884.996743538
36,1424172.0859813127
37,1423693.0667891798
38,1425401.323368501
39,1430923.3923312176
40,1433994.7462882581
41,1435439.3963679308
42,1438567.8774393671
43,1424937.9829648053
44,1424775.274686998
45,1424019.326177527
46,1424653.0442554068
47,1439652.7864583544
48,1443801.754498016
49,1446286.3948519218
50,1451849.81503698
51,1461404.0894435148
52,1471972.02678663
53,1474636.0197039228
54,1479053.5948017768
55,1476838.2678101908
56,1476136.9167327636
57,1470597.1280681258
58,1469684.7658871484
59,1478357.3882329538
60,1474994.843400439
61,1478034.7383648176
62,1488347.5417964258
0,1488347.5417964258
1,1490398.535404556
2,1504623.7656274617
3,1504175.9678472257
4,1501701.0527412465
5,1508908.296567738
6,1511318.3879526495
7,1507344.5788815513
8,1508252.2259514506
9,1515368.0173430387
10,1510631.963514072
11,1518201.579815603
12,1512169.056309495
13,1529285.9349396138
14,1522196.1138911392
15,1538337.965194815
16,1516724.91190244
17,1522356.1573524133
18,1524535.6579577837
19,1530628.5006703131
20,1532525.4639581984
21,1535014.0867949093
22,1545613.6771214637
23,1548881.4592106827
24,1559227.8525813345
25,1563328.819658664
26,1562938.244138549
27,1554439.2593717943
28,1551158.7791735914
29,1553806.6314286217
30,1544780.8225683689
31,1541774.1405486835
32,1552391.9146180511
33,1545677.3418442395
34,1552557.7545031125
35,1565503.127691422
36,1562353.0298545724
37,1563630.3717414632
38,1561824.9796901648
39,1575074.3929220845
40,1576670.6873111164
41,1604580.7612983354
42,1590422.4282878656
43,1617853.3733045317
44,1602539.6609181708
45,1607252.5891340498
46,1621236.2643167714
47,1634486.286497394
48,1635023.6904977234
49,1655860.2523714069
50,1668315.4914336076
51,1675797.9470247377
52,1680894.481369883
53,1694783.3032737924
54,1697075.2448596798
55,1696451.392294155
56,1690882.3122136614
57,1689713.5697722952
58,1683145.6207536946
59,1684095.9268192614
60,1688372.8893661015
61,1678880.0306779526
62,1696730.9016364971
0,1696730.9016364971
1,1703132.3967844497
2,1745355.4068369023
3,1743610.037871896
4,1743611.157871896
5,1743612.277871896
6,1743611.3678718961
7,1743611.537871896
8,1743611.6378718961
9,1743610.3878718961
10,1743610.297871896
11,1743609.957871896
12,1743609.027871896
13,1743608.717871896
14,1743609.267871896
