,0
0,-1563.9436207660474
1,3156.0534846656956
2,14867.244649322703
3,-1030.5992688217666
4,0.0
5,0.0
6,0.0
7,319.80459191207774
8,-516.5732022093143
9,188.77227295772173
10,1442.2751191554125
11,-198.30973420571536
12,-261.1075805367436
13,0.0
14,0.0
15,0.0
16,0.0
17,-904.2940355099272
18,-50.464311726624146
19,-3570.8176435253117
20,1219.5623014892917
21,158.12119121896103
22,-199.09512284351513
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
