,0
0,7421.338285231963
1,-3062.753703706898
2,20924.837495943066
3,8148.927096337546
4,4848.682543460047
5,-3596.1721929693595
6,5974.67906429572
7,3150.810575022828
8,1789.4197972493712
9,1950.0487210575957
10,-830.7403328842483
11,-5227.688773330068
12,461.3097013668157
13,-8038.200344194425
14,6580.886638684198
15,2343.6818098286167
16,-8098.248596096877
17,3150.0144912176766
18,-7903.186152224662
19,-7285.897189738462
20,5426.498344265856
21,-4630.925221543061
22,9623.284739291063
23,2235.477822443703
24,1496.4676756148692
25,-2680.1658322648145
26,7322.158273065463
27,-1025.0711763559375
28,8727.308702008566
29,-1036.8754995295312
30,-2203.3765480828006
31,257.67868263088167
32,-3034.9162428684067
33,-1026.6052310266532
34,154.87684826925397
35,-4022.021885712631
36,-1899.5556106865406
37,-5046.233323964523
38,4753.772168012336
39,-8268.636654970003
40,-7231.5844525725115
41,-494.69332749862224
42,6679.941824989859
43,6010.2134364407975
44,1057.1333421133459
45,775.4250183654949
46,-29328.45512300986
47,12390.405088339932
48,-17809.744881342398
49,-3784.0070831929334
50,7147.541105489712
51,-7793.760799176525
52,1695.9677418558858
53,1146.6240820307285
54,14032.867100464413
55,7172.801255338825
56,-5470.474539867137
57,-9762.883626166498
58,5208.602581317071
59,15927.829947652062
60,-5980.798909688834
61,10892.437831623247
